timestamp,event_severity,executed_action,approval_status,expected_load_without_action,expected_reduction_kw,expected_load_after_action,execution_factor,achieved_reduction_kw,observed_load_after_action,performance_ratio_percent,verification_status,needs_replanning
2017-09-28 14:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,562.93,0.0,562.93,0.944,0.0,562.93,0.0,UNDERPERFORMED,True
2017-09-28 14:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,562.93,25.0,537.93,0.773,19.33,543.6,77.34,UNDERPERFORMED,True
2017-09-28 14:00:00,ELEVATED,COMBINED_ACTION,APPROVED,562.93,46.66,516.28,0.885,41.27,521.66,88.46,SUCCESS,False
2017-10-02 12:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,553.24,22.33,530.91,0.789,17.62,535.62,78.89,UNDERPERFORMED,True
2017-10-02 12:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,553.24,0.0,553.24,1.03,0.0,553.24,0.0,UNDERPERFORMED,True
2017-10-02 12:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,553.24,25.0,528.24,0.979,24.47,528.77,97.87,SUCCESS,False
2017-10-02 12:00:00,ELEVATED,COMBINED_ACTION,APPROVED,553.24,47.33,505.91,1.042,49.33,503.91,104.23,SUCCESS,False
2017-10-02 13:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,594.81,25.0,569.81,0.884,22.1,572.71,88.41,SUCCESS,False
2017-10-02 13:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,594.81,22.9,571.91,0.973,22.27,572.54,97.26,SUCCESS,False
2017-10-02 13:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,594.81,25.0,569.81,1.009,25.21,569.6,100.85,SUCCESS,False
2017-10-02 13:00:00,HIGH,COMBINED_ACTION,APPROVED,594.81,72.9,521.92,1.042,75.99,518.82,104.24,SUCCESS,False
2017-10-02 14:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,601.8,21.26,580.54,0.902,19.17,582.63,90.19,SUCCESS,False
2017-10-02 14:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,601.8,0.0,601.8,0.8,0.0,601.8,0.0,UNDERPERFORMED,True
2017-10-02 14:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,601.8,25.0,576.8,0.96,23.99,577.81,95.96,SUCCESS,False
2017-10-02 14:00:00,HIGH,COMBINED_ACTION,APPROVED,601.8,46.26,555.54,0.83,38.42,563.38,83.04,SUCCESS,False
2017-10-02 15:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,596.09,27.44,568.65,0.814,22.33,573.76,81.36,SUCCESS,False
2017-10-02 15:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,596.09,0.0,596.09,0.86,0.0,596.09,0.0,UNDERPERFORMED,True
2017-10-02 15:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,596.09,25.0,571.09,0.994,24.86,571.23,99.43,SUCCESS,False
2017-10-02 15:00:00,HIGH,COMBINED_ACTION,APPROVED,596.09,52.44,543.65,0.77,40.38,555.71,77.0,UNDERPERFORMED,True
2017-10-02 16:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,599.96,26.55,573.41,0.756,20.07,579.89,75.58,UNDERPERFORMED,True
2017-10-02 16:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,599.96,21.3,578.67,1.025,21.83,578.13,102.47,SUCCESS,False
2017-10-02 16:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,599.96,25.0,574.96,0.87,21.76,578.2,87.02,SUCCESS,False
2017-10-02 16:00:00,HIGH,COMBINED_ACTION,APPROVED,599.96,72.85,527.12,0.793,57.74,542.22,79.26,UNDERPERFORMED,True
2017-10-02 17:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,589.55,21.75,567.8,1.018,22.14,567.41,101.79,SUCCESS,False
2017-10-02 17:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,589.55,0.0,589.55,0.951,0.0,589.55,0.0,UNDERPERFORMED,True
2017-10-02 17:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,589.55,25.0,564.55,0.999,24.98,564.57,99.93,SUCCESS,False
2017-10-02 17:00:00,HIGH,COMBINED_ACTION,APPROVED,589.55,46.75,542.8,0.978,45.74,543.81,97.84,SUCCESS,False
2017-10-03 11:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,564.48,24.7,539.78,0.942,23.28,541.2,94.24,SUCCESS,False
2017-10-03 11:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,564.48,0.0,564.48,0.81,0.0,564.48,0.0,UNDERPERFORMED,True
2017-10-03 11:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,564.48,25.0,539.48,1.031,25.77,538.71,103.07,SUCCESS,False
2017-10-03 11:00:00,ELEVATED,COMBINED_ACTION,APPROVED,564.48,49.7,514.78,0.884,43.96,520.52,88.44,SUCCESS,False
2017-10-03 12:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,609.67,25.83,583.85,0.784,20.25,589.42,78.39,UNDERPERFORMED,True
2017-10-03 12:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,609.67,0.0,609.67,0.941,0.0,609.67,0.0,UNDERPERFORMED,True
2017-10-03 12:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,609.67,25.0,584.67,0.764,19.1,590.57,76.39,UNDERPERFORMED,True
2017-10-03 12:00:00,HIGH,COMBINED_ACTION,APPROVED,609.67,50.83,558.85,0.984,50.04,559.63,98.44,SUCCESS,False
2017-10-03 13:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,591.8,30.57,561.23,0.941,28.78,563.02,94.13,SUCCESS,False
2017-10-03 13:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,591.8,10.07,581.73,0.797,8.02,583.78,79.66,UNDERPERFORMED,True
2017-10-03 13:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,591.8,25.0,566.8,0.885,22.13,569.67,88.51,SUCCESS,False
2017-10-03 13:00:00,HIGH,COMBINED_ACTION,APPROVED,591.8,65.64,526.16,0.842,55.29,536.51,84.24,SUCCESS,False
2017-10-03 14:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,604.04,21.87,582.16,0.912,19.94,584.1,91.19,SUCCESS,False
2017-10-03 14:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,604.04,22.82,581.21,1.001,22.84,581.2,100.08,SUCCESS,False
2017-10-03 14:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,604.04,25.0,579.04,1.021,25.52,578.52,102.1,SUCCESS,False
2017-10-03 14:00:00,HIGH,COMBINED_ACTION,APPROVED,604.04,69.7,534.34,1.044,72.78,531.26,104.42,SUCCESS,False
2017-10-03 15:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,598.22,26.19,572.04,1.007,26.36,571.86,100.66,SUCCESS,False
2017-10-03 15:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,598.22,22.41,575.82,1.039,23.28,574.94,103.86,SUCCESS,False
2017-10-03 15:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,598.22,25.0,573.22,0.914,22.86,575.36,91.43,SUCCESS,False
2017-10-03 15:00:00,HIGH,COMBINED_ACTION,APPROVED,598.22,73.6,524.63,0.916,67.4,530.82,91.57,SUCCESS,False
2017-10-03 16:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,599.59,26.7,572.89,0.969,25.88,573.71,96.94,SUCCESS,False
2017-10-03 16:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,599.59,10.02,589.56,0.889,8.91,590.68,88.88,SUCCESS,False
2017-10-03 16:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,599.59,25.0,574.59,0.767,19.19,580.4,76.75,UNDERPERFORMED,True
2017-10-03 16:00:00,HIGH,COMBINED_ACTION,APPROVED,599.59,61.72,537.87,0.753,46.45,553.14,75.27,UNDERPERFORMED,True
2017-10-03 17:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,564.55,23.66,540.9,1.04,24.61,539.94,104.01,SUCCESS,False
2017-10-03 17:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,564.55,25.42,539.13,1.001,25.45,539.1,100.12,SUCCESS,False
2017-10-03 17:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,564.55,25.0,539.55,0.942,23.56,540.99,94.23,SUCCESS,False
2017-10-03 17:00:00,ELEVATED,COMBINED_ACTION,APPROVED,564.55,74.08,490.47,1.03,76.28,488.27,102.97,SUCCESS,False
2017-10-04 12:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,554.09,24.99,529.1,1.035,25.86,528.23,103.46,SUCCESS,False
2017-10-04 12:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,554.09,21.93,532.16,0.894,19.61,534.48,89.42,SUCCESS,False
2017-10-04 12:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,554.09,25.0,529.09,0.978,24.45,529.64,97.78,SUCCESS,False
2017-10-04 12:00:00,ELEVATED,COMBINED_ACTION,APPROVED,554.09,71.91,482.18,0.949,68.26,485.83,94.92,SUCCESS,False
2017-10-04 13:00:00,CRITICAL,HVAC_SETPOINT_ADJUSTMENT,APPROVED,618.7,27.68,591.02,1.038,28.74,589.96,103.81,SUCCESS,False
2017-10-04 13:00:00,CRITICAL,EV_CHARGING_SHIFT,APPROVED,618.7,25.38,593.32,0.83,21.06,597.64,82.98,SUCCESS,False
2017-10-04 13:00:00,CRITICAL,BATTERY_DISCHARGE,APPROVED,618.7,25.0,593.7,0.794,19.86,598.84,79.43,UNDERPERFORMED,True
2017-10-04 13:00:00,CRITICAL,COMBINED_ACTION,APPROVED,618.7,78.05,540.64,0.94,73.4,545.3,94.05,SUCCESS,False
2017-10-04 14:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,596.26,24.78,571.48,0.86,21.31,574.95,86.0,SUCCESS,False
2017-10-04 14:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,596.26,0.0,596.26,0.808,0.0,596.26,0.0,UNDERPERFORMED,True
2017-10-04 14:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,596.26,25.0,571.26,0.866,21.66,574.6,86.62,SUCCESS,False
2017-10-04 14:00:00,HIGH,COMBINED_ACTION,APPROVED,596.26,49.78,546.48,0.785,39.09,557.17,78.52,UNDERPERFORMED,True
2017-10-04 15:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,575.76,22.24,553.52,0.978,21.76,554.0,97.84,SUCCESS,False
2017-10-04 15:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,575.76,0.0,575.76,0.98,0.0,575.76,0.0,UNDERPERFORMED,True
2017-10-04 15:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,575.76,25.0,550.76,0.901,22.51,553.25,90.05,SUCCESS,False
2017-10-04 15:00:00,ELEVATED,COMBINED_ACTION,APPROVED,575.76,47.24,528.52,0.776,36.65,539.11,77.59,UNDERPERFORMED,True
2017-10-04 16:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,576.29,25.05,551.24,0.852,21.35,554.94,85.21,SUCCESS,False
2017-10-04 16:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,576.29,0.0,576.29,0.964,0.0,576.29,0.0,UNDERPERFORMED,True
2017-10-04 16:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,576.29,25.0,551.29,0.847,21.18,555.11,84.72,SUCCESS,False
2017-10-04 16:00:00,ELEVATED,COMBINED_ACTION,APPROVED,576.29,50.05,526.24,0.854,42.74,533.55,85.4,SUCCESS,False
2017-10-04 17:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,553.58,18.45,535.13,0.794,14.65,538.93,79.41,UNDERPERFORMED,True
2017-10-04 17:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,553.58,0.0,553.58,1.043,0.0,553.58,0.0,UNDERPERFORMED,True
2017-10-04 17:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,553.58,25.0,528.58,0.99,24.75,528.83,98.98,SUCCESS,False
2017-10-04 17:00:00,ELEVATED,COMBINED_ACTION,APPROVED,553.58,43.45,510.13,0.894,38.86,514.72,89.45,SUCCESS,False
2017-10-05 12:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,565.24,23.16,542.09,0.953,22.07,543.17,95.28,SUCCESS,False
2017-10-05 12:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,565.24,0.0,565.24,0.938,0.0,565.24,0.0,UNDERPERFORMED,True
2017-10-05 12:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,565.24,25.0,540.24,0.758,18.94,546.3,75.77,UNDERPERFORMED,True
2017-10-05 12:00:00,ELEVATED,COMBINED_ACTION,APPROVED,565.24,48.16,517.09,0.941,45.33,519.91,94.12,SUCCESS,False
2017-10-05 13:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,597.91,21.04,576.88,0.904,19.02,578.89,90.39,SUCCESS,False
2017-10-05 13:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,597.91,0.0,597.91,0.84,0.0,597.91,0.0,UNDERPERFORMED,True
2017-10-05 13:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,597.91,25.0,572.91,1.011,25.27,572.64,101.1,SUCCESS,False
2017-10-05 13:00:00,HIGH,COMBINED_ACTION,APPROVED,597.91,46.04,551.88,0.791,36.41,561.5,79.09,UNDERPERFORMED,True
2017-10-05 14:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,592.46,28.3,564.16,0.901,25.49,566.97,90.06,SUCCESS,False
2017-10-05 14:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,592.46,14.1,578.36,0.936,13.19,579.27,93.56,SUCCESS,False
2017-10-05 14:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,592.46,25.0,567.46,0.839,20.97,571.49,83.87,SUCCESS,False
2017-10-05 14:00:00,HIGH,COMBINED_ACTION,APPROVED,592.46,67.39,525.07,0.788,53.13,539.33,78.84,UNDERPERFORMED,True
2017-10-05 15:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,595.36,22.89,572.47,0.96,21.98,573.38,96.04,SUCCESS,False
2017-10-05 15:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,595.36,35.68,559.68,0.826,29.47,565.89,82.59,SUCCESS,False
2017-10-05 15:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,595.36,25.0,570.36,0.794,19.85,575.51,79.4,UNDERPERFORMED,True
2017-10-05 15:00:00,HIGH,COMBINED_ACTION,APPROVED,595.36,83.57,511.79,0.828,69.23,526.13,82.84,SUCCESS,False
2017-10-05 16:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,609.35,24.51,584.85,0.762,18.69,590.66,76.24,UNDERPERFORMED,True
2017-10-05 16:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,609.35,22.67,586.68,0.955,21.64,587.71,95.47,SUCCESS,False
2017-10-05 16:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,609.35,25.0,584.35,0.764,19.09,590.26,76.37,UNDERPERFORMED,True
2017-10-05 16:00:00,HIGH,COMBINED_ACTION,APPROVED,609.35,72.18,537.18,0.833,60.16,549.19,83.34,SUCCESS,False
2017-10-05 17:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,563.44,19.57,543.87,0.896,17.53,545.91,89.55,SUCCESS,False
2017-10-05 17:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,563.44,0.0,563.44,0.957,0.0,563.44,0.0,UNDERPERFORMED,True
2017-10-05 17:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,563.44,25.0,538.44,1.019,25.46,537.98,101.86,SUCCESS,False
2017-10-05 17:00:00,ELEVATED,COMBINED_ACTION,APPROVED,563.44,44.57,518.87,0.966,43.07,520.37,96.64,SUCCESS,False
2017-10-06 13:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,569.27,23.33,545.94,0.797,18.59,550.68,79.68,UNDERPERFORMED,True
2017-10-06 13:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,569.27,43.17,526.1,0.865,37.35,531.92,86.53,SUCCESS,False
2017-10-06 13:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,569.27,25.0,544.27,0.849,21.22,548.05,84.87,SUCCESS,False
2017-10-06 13:00:00,ELEVATED,COMBINED_ACTION,APPROVED,569.27,91.5,477.77,1.007,92.14,477.13,100.7,SUCCESS,False
2017-10-06 14:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,566.37,26.29,540.08,0.865,22.74,543.63,86.51,SUCCESS,False
2017-10-06 14:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,566.37,11.86,554.52,0.895,10.62,555.75,89.54,SUCCESS,False
2017-10-06 14:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,566.37,25.0,541.37,0.813,20.32,546.05,81.29,SUCCESS,False
2017-10-06 14:00:00,ELEVATED,COMBINED_ACTION,APPROVED,566.37,63.15,503.23,0.836,52.82,513.55,83.64,SUCCESS,False
2017-10-06 15:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,572.74,25.65,547.09,0.866,22.21,550.53,86.61,SUCCESS,False
2017-10-06 15:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,572.74,27.07,545.66,0.928,25.12,547.62,92.8,SUCCESS,False
2017-10-06 15:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,572.74,25.0,547.74,0.766,19.15,553.59,76.6,UNDERPERFORMED,True
2017-10-06 15:00:00,ELEVATED,COMBINED_ACTION,APPROVED,572.74,77.72,495.02,0.831,64.62,508.12,83.15,SUCCESS,False
2017-10-06 16:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,573.59,28.58,545.01,0.972,27.77,545.82,97.17,SUCCESS,False
2017-10-06 16:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,573.59,0.0,573.59,0.763,0.0,573.59,0.0,UNDERPERFORMED,True
2017-10-06 16:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,573.59,25.0,548.59,0.776,19.41,554.18,77.64,UNDERPERFORMED,True
2017-10-06 16:00:00,ELEVATED,COMBINED_ACTION,APPROVED,573.59,53.58,520.01,0.864,46.29,527.3,86.39,SUCCESS,False
2017-10-10 12:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,555.36,22.58,532.78,0.776,17.51,537.85,77.57,UNDERPERFORMED,True
2017-10-10 12:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,555.36,27.26,528.1,0.898,24.47,530.89,89.78,SUCCESS,False
2017-10-10 12:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,555.36,25.0,530.36,0.796,19.91,535.45,79.64,UNDERPERFORMED,True
2017-10-10 12:00:00,ELEVATED,COMBINED_ACTION,APPROVED,555.36,74.83,480.53,0.987,73.87,481.49,98.72,SUCCESS,False
2017-10-10 13:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,559.51,22.14,537.38,1.039,23.01,536.5,103.94,SUCCESS,False
2017-10-10 13:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,559.51,0.0,559.51,0.923,0.0,559.51,0.0,UNDERPERFORMED,True
2017-10-10 13:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,559.51,25.0,534.51,0.764,19.1,540.41,76.39,UNDERPERFORMED,True
2017-10-10 13:00:00,ELEVATED,COMBINED_ACTION,APPROVED,559.51,47.14,512.38,0.939,44.25,515.26,93.87,SUCCESS,False
2017-10-10 14:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,569.44,23.86,545.58,0.811,19.35,550.09,81.09,SUCCESS,False
2017-10-10 14:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,569.44,0.0,569.44,0.971,0.0,569.44,0.0,UNDERPERFORMED,True
2017-10-10 14:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,569.44,25.0,544.44,0.783,19.57,549.87,78.27,UNDERPERFORMED,True
2017-10-10 14:00:00,ELEVATED,COMBINED_ACTION,APPROVED,569.44,48.86,520.58,0.811,39.64,529.8,81.12,SUCCESS,False
2017-10-10 15:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,557.77,24.23,533.54,0.812,19.68,538.09,81.24,SUCCESS,False
2017-10-10 15:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,557.77,0.0,557.77,0.965,0.0,557.77,0.0,UNDERPERFORMED,True
2017-10-10 15:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,557.77,25.0,532.77,0.894,22.34,535.43,89.35,SUCCESS,False
2017-10-10 15:00:00,ELEVATED,COMBINED_ACTION,APPROVED,557.77,49.23,508.54,0.857,42.18,515.59,85.68,SUCCESS,False
2017-10-10 16:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,569.49,21.64,547.85,0.988,21.38,548.11,98.79,SUCCESS,False
2017-10-10 16:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,569.49,0.0,569.49,0.787,0.0,569.49,0.0,UNDERPERFORMED,True
2017-10-10 16:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,569.49,25.0,544.49,0.943,23.57,545.92,94.28,SUCCESS,False
2017-10-10 16:00:00,ELEVATED,COMBINED_ACTION,APPROVED,569.49,46.64,522.85,0.982,45.78,523.71,98.15,SUCCESS,False
2017-10-11 12:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,551.13,21.84,529.3,1.026,22.4,528.73,102.58,SUCCESS,False
2017-10-11 12:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,551.13,13.95,537.18,0.985,13.74,537.39,98.47,SUCCESS,False
2017-10-11 12:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,551.13,25.0,526.13,1.012,25.29,525.84,101.18,SUCCESS,False
2017-10-11 12:00:00,ELEVATED,COMBINED_ACTION,APPROVED,551.13,60.79,490.34,0.966,58.72,492.41,96.59,SUCCESS,False
2017-10-11 13:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,572.29,22.52,549.77,1.049,23.63,548.66,104.91,SUCCESS,False
2017-10-11 13:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,572.29,22.23,550.05,0.892,19.83,552.46,89.22,SUCCESS,False
2017-10-11 13:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,572.29,25.0,547.29,0.763,19.07,553.22,76.27,UNDERPERFORMED,True
2017-10-11 13:00:00,ELEVATED,COMBINED_ACTION,APPROVED,572.29,69.75,502.54,1.017,70.93,501.36,101.69,SUCCESS,False
2017-10-11 14:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,574.25,23.29,550.96,1.048,24.4,549.85,104.78,SUCCESS,False
2017-10-11 14:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,574.25,34.03,540.22,0.914,31.1,543.15,91.39,SUCCESS,False
2017-10-11 14:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,574.25,25.0,549.25,0.878,21.96,552.29,87.83,SUCCESS,False
2017-10-11 14:00:00,ELEVATED,COMBINED_ACTION,APPROVED,574.25,82.32,491.93,0.888,73.12,501.13,88.83,SUCCESS,False
2017-10-11 15:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,563.62,25.61,538.01,0.905,23.19,540.43,90.53,SUCCESS,False
2017-10-11 15:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,563.62,28.01,535.61,0.831,23.29,540.33,83.15,SUCCESS,False
2017-10-11 15:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,563.62,25.0,538.62,0.798,19.94,543.68,79.75,UNDERPERFORMED,True
2017-10-11 15:00:00,ELEVATED,COMBINED_ACTION,APPROVED,563.62,78.62,485.0,0.759,59.65,503.97,75.87,UNDERPERFORMED,True
2017-10-11 16:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,553.73,24.28,529.45,0.936,22.73,531.0,93.61,SUCCESS,False
2017-10-11 16:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,553.73,40.58,513.14,0.985,39.96,513.77,98.48,SUCCESS,False
2017-10-11 16:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,553.73,25.0,528.73,0.962,24.06,529.67,96.25,SUCCESS,False
2017-10-11 16:00:00,ELEVATED,COMBINED_ACTION,APPROVED,553.73,89.86,463.87,0.897,80.64,473.09,89.74,SUCCESS,False
2017-10-12 11:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,566.21,22.43,543.78,0.813,18.24,547.97,81.33,SUCCESS,False
2017-10-12 11:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,566.21,23.11,543.1,0.778,17.97,548.24,77.75,UNDERPERFORMED,True
2017-10-12 11:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,566.21,25.0,541.21,1.015,25.39,540.82,101.54,SUCCESS,False
2017-10-12 11:00:00,ELEVATED,COMBINED_ACTION,APPROVED,566.21,70.54,495.66,0.88,62.08,504.13,88.01,SUCCESS,False
2017-10-12 12:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,575.04,26.24,548.81,1.028,26.97,548.07,102.78,SUCCESS,False
2017-10-12 12:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,575.04,0.0,575.04,0.877,0.0,575.04,0.0,UNDERPERFORMED,True
2017-10-12 12:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,575.04,25.0,550.04,0.753,18.82,556.22,75.29,UNDERPERFORMED,True
2017-10-12 12:00:00,ELEVATED,COMBINED_ACTION,APPROVED,575.04,51.24,523.81,0.762,39.02,536.02,76.15,UNDERPERFORMED,True
2017-10-12 13:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,570.91,25.03,545.88,0.827,20.7,550.21,82.7,SUCCESS,False
2017-10-12 13:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,570.91,0.0,570.91,0.866,0.0,570.91,0.0,UNDERPERFORMED,True
2017-10-12 13:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,570.91,25.0,545.91,1.042,26.06,544.85,104.22,SUCCESS,False
2017-10-12 13:00:00,ELEVATED,COMBINED_ACTION,APPROVED,570.91,50.03,520.88,0.99,49.55,521.36,99.05,SUCCESS,False
2017-10-12 14:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,585.02,19.55,565.47,1.012,19.78,565.24,101.18,SUCCESS,False
2017-10-12 14:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,585.02,30.96,554.06,0.89,27.55,557.47,89.0,SUCCESS,False
2017-10-12 14:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,585.02,25.0,560.02,0.896,22.4,562.62,89.61,SUCCESS,False
2017-10-12 14:00:00,HIGH,COMBINED_ACTION,APPROVED,585.02,75.5,509.51,0.775,58.53,526.49,77.53,UNDERPERFORMED,True
