timestamp,building_id,hvac_power_kw
2016-06-17 12:00:00,B001,50.48
2016-06-17 13:00:00,B001,42.9
2016-06-17 14:00:00,B001,54.52
2016-06-17 15:00:00,B001,69.89
2016-06-17 16:00:00,B001,45.94
2016-06-17 17:00:00,B001,26.91
2016-06-17 18:00:00,B001,18.48
2016-06-17 19:00:00,B001,33.79
2016-06-17 20:00:00,B001,31.41
2016-06-17 21:00:00,B001,27.83
2016-06-17 22:00:00,B001,20.79
2016-06-17 23:00:00,B001,27.92
2016-06-18 00:00:00,B001,21.4
2016-06-18 01:00:00,B001,32.92
2016-06-18 02:00:00,B001,35.58
2016-06-18 03:00:00,B001,34.21
2016-06-18 04:00:00,B001,30.43
2016-06-18 05:00:00,B001,39.93
2016-06-18 06:00:00,B001,39.57
2016-06-18 07:00:00,B001,27.84
2016-06-18 08:00:00,B001,33.98
2016-06-18 09:00:00,B001,27.05
2016-06-18 10:00:00,B001,23.73
2016-06-18 11:00:00,B001,32.01
2016-06-18 12:00:00,B001,16.71
2016-06-18 13:00:00,B001,17.03
2016-06-18 14:00:00,B001,20.5
2016-06-18 15:00:00,B001,19.18
2016-06-18 16:00:00,B001,10.76
2016-06-18 17:00:00,B001,24.19
2016-06-18 18:00:00,B001,17.64
2016-06-18 19:00:00,B001,16.42
2016-06-18 20:00:00,B001,27.55
2016-06-18 21:00:00,B001,21.49
2016-06-18 22:00:00,B001,33.07
2016-06-18 23:00:00,B001,34.15
2016-06-19 00:00:00,B001,33.24
2016-06-19 01:00:00,B001,37.92
2016-06-19 02:00:00,B001,37.3
2016-06-19 03:00:00,B001,31.02
2016-06-19 04:00:00,B001,38.36
2016-06-19 05:00:00,B001,37.11
2016-06-19 06:00:00,B001,29.28
2016-06-19 07:00:00,B001,42.19
2016-06-19 08:00:00,B001,29.53
2016-06-19 09:00:00,B001,24.49
2016-06-19 10:00:00,B001,11.88
2016-06-19 11:00:00,B001,22.29
2016-06-19 12:00:00,B001,19.56
2016-06-19 13:00:00,B001,12.08
2016-06-19 14:00:00,B001,13.34
2016-06-19 15:00:00,B001,11.64
2016-06-19 16:00:00,B001,18.18
2016-06-19 17:00:00,B001,19.56
2016-06-19 18:00:00,B001,19.54
2016-06-19 19:00:00,B001,23.54
2016-06-19 20:00:00,B001,25.04
2016-06-19 21:00:00,B001,26.67
2016-06-19 22:00:00,B001,29.53
2016-06-19 23:00:00,B001,28.96
2016-06-20 00:00:00,B001,29.67
2016-06-20 01:00:00,B001,28.62
2016-06-20 02:00:00,B001,25.06
2016-06-20 03:00:00,B001,31.39
2016-06-20 04:00:00,B001,31.62
2016-06-20 05:00:00,B001,32.56
2016-06-20 06:00:00,B001,34.14
2016-06-20 07:00:00,B001,25.11
2016-06-20 08:00:00,B001,66.36
2016-06-20 09:00:00,B001,45.52
2016-06-20 10:00:00,B001,64.88
2016-06-20 11:00:00,B001,58.87
2016-06-20 12:00:00,B001,45.64
2016-06-20 13:00:00,B001,53.17
2016-06-20 14:00:00,B001,62.24
2016-06-20 15:00:00,B001,44.65
2016-06-20 16:00:00,B001,46.05
2016-06-20 17:00:00,B001,21.08
2016-06-20 18:00:00,B001,14.85
2016-06-20 19:00:00,B001,20.23
2016-06-20 20:00:00,B001,25.97
2016-06-20 21:00:00,B001,9.84
2016-06-20 22:00:00,B001,15.22
2016-06-20 23:00:00,B001,34.4
2016-06-21 00:00:00,B001,25.35
2016-06-21 01:00:00,B001,30.81
2016-06-21 02:00:00,B001,27.72
2016-06-21 03:00:00,B001,24.93
2016-06-21 04:00:00,B001,31.8
2016-06-21 05:00:00,B001,28.58
2016-06-21 06:00:00,B001,38.4
2016-06-21 07:00:00,B001,29.91
2016-06-21 08:00:00,B001,55.97
2016-06-21 09:00:00,B001,58.57
2016-06-21 10:00:00,B001,70.95
2016-06-21 11:00:00,B001,43.32
2016-06-21 12:00:00,B001,41.76
2016-06-21 13:00:00,B001,56.61
2016-06-21 14:00:00,B001,38.92
2016-06-21 15:00:00,B001,46.55
2016-06-21 16:00:00,B001,40.04
2016-06-21 17:00:00,B001,20.94
2016-06-21 18:00:00,B001,11.5
2016-06-21 19:00:00,B001,14.19
2016-06-21 20:00:00,B001,21.76
2016-06-21 21:00:00,B001,28.06
2016-06-21 22:00:00,B001,30.3
2016-06-21 23:00:00,B001,37.61
2016-06-22 00:00:00,B001,33.08
2016-06-22 01:00:00,B001,27.84
2016-06-22 02:00:00,B001,37.44
2016-06-22 03:00:00,B001,29.76
2016-06-22 04:00:00,B001,32.68
2016-06-22 05:00:00,B001,26.79
2016-06-22 06:00:00,B001,29.66
2016-06-22 07:00:00,B001,19.3
2016-06-22 08:00:00,B001,60.64
2016-06-22 09:00:00,B001,51.81
2016-06-22 10:00:00,B001,45.61
2016-06-22 11:00:00,B001,25.63
2016-06-22 12:00:00,B001,40.43
2016-06-22 13:00:00,B001,47.59
2016-06-22 14:00:00,B001,46.1
2016-06-22 15:00:00,B001,38.22
2016-06-22 16:00:00,B001,48.6
2016-06-22 17:00:00,B001,9.5
2016-06-22 18:00:00,B001,3.0
2016-06-22 19:00:00,B001,15.99
2016-06-22 20:00:00,B001,13.85
2016-06-22 21:00:00,B001,16.27
2016-06-22 22:00:00,B001,25.07
2016-06-22 23:00:00,B001,24.22
2016-06-23 00:00:00,B001,22.93
2016-06-23 01:00:00,B001,31.02
2016-06-23 02:00:00,B001,26.85
2016-06-23 03:00:00,B001,23.31
2016-06-23 04:00:00,B001,29.91
2016-06-23 05:00:00,B001,20.01
2016-06-23 06:00:00,B001,27.67
2016-06-23 07:00:00,B001,22.13
2016-06-23 08:00:00,B001,54.05
2016-06-23 09:00:00,B001,49.81
2016-06-23 10:00:00,B001,64.36
2016-06-23 11:00:00,B001,32.67
2016-06-23 12:00:00,B001,47.54
2016-06-23 13:00:00,B001,46.08
2016-06-23 14:00:00,B001,44.49
2016-06-23 15:00:00,B001,52.68
2016-06-23 16:00:00,B001,48.91
2016-06-23 17:00:00,B001,7.73
2016-06-23 18:00:00,B001,6.18
2016-06-23 19:00:00,B001,18.42
2016-06-23 20:00:00,B001,26.95
2016-06-23 21:00:00,B001,14.01
2016-06-23 22:00:00,B001,10.46
2016-06-23 23:00:00,B001,19.04
2016-06-24 00:00:00,B001,24.75
2016-06-24 01:00:00,B001,22.75
2016-06-24 02:00:00,B001,22.46
2016-06-24 03:00:00,B001,21.37
2016-06-24 04:00:00,B001,38.07
2016-06-24 05:00:00,B001,27.15
2016-06-24 06:00:00,B001,29.27
2016-06-24 07:00:00,B001,31.8
2016-06-24 08:00:00,B001,48.63
2016-06-24 09:00:00,B001,48.58
2016-06-24 10:00:00,B001,44.65
2016-06-24 11:00:00,B001,48.34
2016-06-24 12:00:00,B001,57.62
2016-06-24 13:00:00,B001,27.79
2016-06-24 14:00:00,B001,42.9
2016-06-24 15:00:00,B001,46.05
2016-06-24 16:00:00,B001,56.91
2016-06-24 17:00:00,B001,26.26
2016-06-24 18:00:00,B001,23.99
2016-06-24 19:00:00,B001,28.98
2016-06-24 20:00:00,B001,26.65
2016-06-24 21:00:00,B001,33.49
2016-06-24 22:00:00,B001,35.4
2016-06-24 23:00:00,B001,38.79
2016-06-25 00:00:00,B001,36.52
2016-06-25 01:00:00,B001,34.82
2016-06-25 02:00:00,B001,38.89
2016-06-25 03:00:00,B001,37.89
2016-06-25 04:00:00,B001,33.09
2016-06-25 05:00:00,B001,39.59
2016-06-25 06:00:00,B001,38.86
2016-06-25 07:00:00,B001,30.22
2016-06-25 08:00:00,B001,22.54
2016-06-25 09:00:00,B001,23.15
2016-06-25 10:00:00,B001,27.26
2016-06-25 11:00:00,B001,17.83
2016-06-25 12:00:00,B001,15.27
2016-06-25 13:00:00,B001,12.53
2016-06-25 14:00:00,B001,16.73
2016-06-25 15:00:00,B001,15.18
2016-06-25 16:00:00,B001,8.51
2016-06-25 17:00:00,B001,21.32
2016-06-25 18:00:00,B001,19.09
2016-06-25 19:00:00,B001,27.75
2016-06-25 20:00:00,B001,15.32
2016-06-25 21:00:00,B001,31.15
2016-06-25 22:00:00,B001,29.0
2016-06-25 23:00:00,B001,35.98
2016-06-26 00:00:00,B001,39.66
2016-06-26 01:00:00,B001,33.37
2016-06-26 02:00:00,B001,44.28
2016-06-26 03:00:00,B001,23.37
2016-06-26 04:00:00,B001,31.85
2016-06-26 05:00:00,B001,22.44
2016-06-26 06:00:00,B001,33.72
2016-06-26 07:00:00,B001,32.29
2016-06-26 08:00:00,B001,22.6
2016-06-26 09:00:00,B001,39.78
2016-06-26 10:00:00,B001,23.09
2016-06-26 11:00:00,B001,9.92
2016-06-26 12:00:00,B001,25.14
2016-06-26 13:00:00,B001,21.72
2016-06-26 14:00:00,B001,15.72
2016-06-26 15:00:00,B001,19.98
2016-06-26 16:00:00,B001,11.16
2016-06-26 17:00:00,B001,14.57
2016-06-26 18:00:00,B001,19.67
2016-06-26 19:00:00,B001,21.66
2016-06-26 20:00:00,B001,20.4
2016-06-26 21:00:00,B001,23.85
2016-06-26 22:00:00,B001,26.16
2016-06-26 23:00:00,B001,15.83
2016-06-27 00:00:00,B001,24.57
2016-06-27 01:00:00,B001,16.47
2016-06-27 02:00:00,B001,19.65
2016-06-27 03:00:00,B001,20.8
2016-06-27 04:00:00,B001,29.0
2016-06-27 05:00:00,B001,21.65
2016-06-27 06:00:00,B001,33.3
2016-06-27 07:00:00,B001,18.18
2016-06-27 08:00:00,B001,65.22
2016-06-27 09:00:00,B001,43.18
2016-06-27 10:00:00,B001,61.92
2016-06-27 11:00:00,B001,66.78
2016-06-27 12:00:00,B001,34.79
2016-06-27 13:00:00,B001,47.68
2016-06-27 14:00:00,B001,56.34
2016-06-27 15:00:00,B001,45.21
2016-06-27 16:00:00,B001,60.74
2016-06-27 17:00:00,B001,16.88
2016-06-27 18:00:00,B001,14.83
2016-06-27 19:00:00,B001,16.27
2016-06-27 20:00:00,B001,28.31
2016-06-27 21:00:00,B001,17.66
2016-06-27 22:00:00,B001,27.82
2016-06-27 23:00:00,B001,23.65
2016-06-28 00:00:00,B001,33.21
2016-06-28 01:00:00,B001,38.91
2016-06-28 02:00:00,B001,32.62
2016-06-28 03:00:00,B001,18.99
2016-06-28 04:00:00,B001,32.64
2016-06-28 05:00:00,B001,29.86
2016-06-28 06:00:00,B001,40.54
2016-06-28 07:00:00,B001,29.3
2016-06-28 08:00:00,B001,55.41
2016-06-28 09:00:00,B001,43.77
2016-06-28 10:00:00,B001,51.52
2016-06-28 11:00:00,B001,65.0
2016-06-28 12:00:00,B001,42.29
2016-06-28 13:00:00,B001,37.1
2016-06-28 14:00:00,B001,49.36
2016-06-28 15:00:00,B001,40.88
2016-06-28 16:00:00,B001,48.57
2016-06-28 17:00:00,B001,23.69
2016-06-28 18:00:00,B001,30.88
2016-06-28 19:00:00,B001,35.77
2016-06-28 20:00:00,B001,24.67
2016-06-28 21:00:00,B001,34.45
2016-06-28 22:00:00,B001,25.13
2016-06-28 23:00:00,B001,21.89
2016-06-29 00:00:00,B001,37.31
2016-06-29 01:00:00,B001,19.65
2016-06-29 02:00:00,B001,34.92
2016-06-29 03:00:00,B001,28.27
2016-06-29 04:00:00,B001,34.89
2016-06-29 05:00:00,B001,34.97
2016-06-29 06:00:00,B001,40.43
2016-06-29 07:00:00,B001,34.77
2016-06-29 08:00:00,B001,75.65
2016-06-29 09:00:00,B001,52.88
2016-06-29 10:00:00,B001,51.65
2016-06-29 11:00:00,B001,46.56
2016-06-29 12:00:00,B001,59.26
2016-06-29 13:00:00,B001,53.99
2016-06-29 14:00:00,B001,54.39
2016-06-29 15:00:00,B001,55.11
2016-06-29 16:00:00,B001,39.56
2016-06-29 17:00:00,B001,24.75
2016-06-29 18:00:00,B001,25.84
2016-06-29 19:00:00,B001,25.93
2016-06-29 20:00:00,B001,20.88
2016-06-29 21:00:00,B001,24.2
2016-06-29 22:00:00,B001,35.21
2016-06-29 23:00:00,B001,29.98
2016-06-30 00:00:00,B001,27.26
2016-06-30 01:00:00,B001,30.83
2016-06-30 02:00:00,B001,31.85
2016-06-30 03:00:00,B001,27.14
2016-06-30 04:00:00,B001,11.59
2016-06-30 05:00:00,B001,28.8
2016-06-30 06:00:00,B001,23.26
2016-06-30 07:00:00,B001,30.38
2016-06-30 08:00:00,B001,60.58
2016-06-30 09:00:00,B001,38.07
2016-06-30 10:00:00,B001,54.94
2016-06-30 11:00:00,B001,55.78
2016-06-30 12:00:00,B001,46.57
2016-06-30 13:00:00,B001,36.97
2016-06-30 14:00:00,B001,43.23
2016-06-30 15:00:00,B001,49.68
2016-06-30 16:00:00,B001,44.67
2016-06-30 17:00:00,B001,6.53
2016-06-30 18:00:00,B001,16.41
2016-06-30 19:00:00,B001,17.07
2016-06-30 20:00:00,B001,25.26
2016-06-30 21:00:00,B001,21.7
2016-06-30 22:00:00,B001,32.08
2016-06-30 23:00:00,B001,37.69
2016-07-01 00:00:00,B001,21.61
2016-07-01 01:00:00,B001,24.04
2016-07-01 02:00:00,B001,27.62
2016-07-01 03:00:00,B001,31.01
2016-07-01 04:00:00,B001,21.9
2016-07-01 05:00:00,B001,24.93
2016-07-01 06:00:00,B001,27.12
2016-07-01 07:00:00,B001,24.24
2016-07-01 08:00:00,B001,43.49
2016-07-01 09:00:00,B001,67.88
2016-07-01 10:00:00,B001,52.43
2016-07-01 11:00:00,B001,48.04
2016-07-01 12:00:00,B001,51.25
2016-07-01 13:00:00,B001,64.47
2016-07-01 14:00:00,B001,43.92
2016-07-01 15:00:00,B001,54.92
2016-07-01 16:00:00,B001,47.29
2016-07-01 17:00:00,B001,20.1
2016-07-01 18:00:00,B001,23.3
2016-07-01 19:00:00,B001,21.79
2016-07-01 20:00:00,B001,39.14
2016-07-01 21:00:00,B001,29.63
2016-07-01 22:00:00,B001,19.12
2016-07-01 23:00:00,B001,45.55
2016-07-02 00:00:00,B001,29.94
2016-07-02 01:00:00,B001,32.86
2016-07-02 02:00:00,B001,32.23
2016-07-02 03:00:00,B001,29.86
2016-07-02 04:00:00,B001,28.76
2016-07-02 05:00:00,B001,24.7
2016-07-02 06:00:00,B001,32.78
2016-07-02 07:00:00,B001,37.21
2016-07-02 08:00:00,B001,23.15
2016-07-02 09:00:00,B001,32.29
2016-07-02 10:00:00,B001,36.74
2016-07-02 11:00:00,B001,26.04
2016-07-02 12:00:00,B001,15.69
2016-07-02 13:00:00,B001,24.43
2016-07-02 14:00:00,B001,24.36
2016-07-02 15:00:00,B001,25.07
2016-07-02 16:00:00,B001,22.06
2016-07-02 17:00:00,B001,24.16
2016-07-02 18:00:00,B001,26.16
2016-07-02 19:00:00,B001,25.96
2016-07-02 20:00:00,B001,23.85
2016-07-02 21:00:00,B001,20.23
2016-07-02 22:00:00,B001,32.47
2016-07-02 23:00:00,B001,27.33
2016-07-03 00:00:00,B001,43.66
2016-07-03 01:00:00,B001,26.16
2016-07-03 02:00:00,B001,36.47
2016-07-03 03:00:00,B001,25.39
2016-07-03 04:00:00,B001,34.16
2016-07-03 05:00:00,B001,31.38
2016-07-03 06:00:00,B001,30.21
2016-07-03 07:00:00,B001,31.34
2016-07-03 08:00:00,B001,28.68
2016-07-03 09:00:00,B001,22.68
2016-07-03 10:00:00,B001,29.25
2016-07-03 11:00:00,B001,15.03
2016-07-03 12:00:00,B001,22.48
2016-07-03 13:00:00,B001,13.91
2016-07-03 14:00:00,B001,20.27
2016-07-03 15:00:00,B001,18.76
2016-07-03 16:00:00,B001,21.8
2016-07-03 17:00:00,B001,15.31
2016-07-03 18:00:00,B001,22.99
2016-07-03 19:00:00,B001,11.27
2016-07-03 20:00:00,B001,24.21
2016-07-03 21:00:00,B001,23.57
2016-07-03 22:00:00,B001,29.6
2016-07-03 23:00:00,B001,27.95
2016-07-04 00:00:00,B001,23.69
2016-07-04 01:00:00,B001,26.92
2016-07-04 02:00:00,B001,34.38
2016-07-04 03:00:00,B001,34.75
2016-07-04 04:00:00,B001,35.77
2016-07-04 05:00:00,B001,40.65
2016-07-04 06:00:00,B001,35.64
2016-07-04 07:00:00,B001,32.67
2016-07-04 08:00:00,B001,64.83
2016-07-04 09:00:00,B001,60.96
2016-07-04 10:00:00,B001,43.98
2016-07-04 11:00:00,B001,36.39
2016-07-04 12:00:00,B001,57.42
2016-07-04 13:00:00,B001,46.59
2016-07-04 14:00:00,B001,59.94
2016-07-04 15:00:00,B001,42.27
2016-07-04 16:00:00,B001,36.75
2016-07-04 17:00:00,B001,20.85
2016-07-04 18:00:00,B001,18.14
2016-07-04 19:00:00,B001,16.23
2016-07-04 20:00:00,B001,30.15
2016-07-04 21:00:00,B001,21.38
2016-07-04 22:00:00,B001,30.66
2016-07-04 23:00:00,B001,23.66
2016-07-05 00:00:00,B001,31.13
2016-07-05 01:00:00,B001,24.78
2016-07-05 02:00:00,B001,30.23
2016-07-05 03:00:00,B001,26.92
2016-07-05 04:00:00,B001,27.5
2016-07-05 05:00:00,B001,28.55
2016-07-05 06:00:00,B001,31.96
2016-07-05 07:00:00,B001,29.83
2016-07-05 08:00:00,B001,70.33
2016-07-05 09:00:00,B001,52.73
2016-07-05 10:00:00,B001,62.31
2016-07-05 11:00:00,B001,57.49
2016-07-05 12:00:00,B001,53.59
2016-07-05 13:00:00,B001,55.59
2016-07-05 14:00:00,B001,40.79
2016-07-05 15:00:00,B001,55.94
2016-07-05 16:00:00,B001,31.78
2016-07-05 17:00:00,B001,20.63
2016-07-05 18:00:00,B001,32.91
2016-07-05 19:00:00,B001,28.85
2016-07-05 20:00:00,B001,17.56
2016-07-05 21:00:00,B001,10.71
2016-07-05 22:00:00,B001,26.05
2016-07-05 23:00:00,B001,30.72
2016-07-06 00:00:00,B001,30.15
2016-07-06 01:00:00,B001,39.79
2016-07-06 02:00:00,B001,29.09
2016-07-06 03:00:00,B001,33.49
2016-07-06 04:00:00,B001,34.85
2016-07-06 05:00:00,B001,40.67
2016-07-06 06:00:00,B001,43.53
2016-07-06 07:00:00,B001,43.8
2016-07-06 08:00:00,B001,52.62
2016-07-06 09:00:00,B001,69.6
2016-07-06 10:00:00,B001,40.92
2016-07-06 11:00:00,B001,50.38
2016-07-06 12:00:00,B001,50.47
2016-07-06 13:00:00,B001,39.3
2016-07-06 14:00:00,B001,33.4
2016-07-06 15:00:00,B001,50.82
2016-07-06 16:00:00,B001,50.31
2016-07-06 17:00:00,B001,12.45
2016-07-06 18:00:00,B001,18.2
2016-07-06 19:00:00,B001,23.57
2016-07-06 20:00:00,B001,7.88
2016-07-06 21:00:00,B001,16.65
2016-07-06 22:00:00,B001,19.11
2016-07-06 23:00:00,B001,28.56
2016-07-07 00:00:00,B001,25.2
2016-07-07 01:00:00,B001,25.62
2016-07-07 02:00:00,B001,23.72
2016-07-07 03:00:00,B001,37.8
2016-07-07 04:00:00,B001,27.02
2016-07-07 05:00:00,B001,22.48
2016-07-07 06:00:00,B001,37.68
2016-07-07 07:00:00,B001,23.78
2016-07-07 08:00:00,B001,46.69
2016-07-07 09:00:00,B001,64.48
2016-07-07 10:00:00,B001,53.28
2016-07-07 11:00:00,B001,64.2
2016-07-07 12:00:00,B001,53.14
2016-07-07 13:00:00,B001,51.55
2016-07-07 14:00:00,B001,31.15
2016-07-07 15:00:00,B001,45.23
2016-07-07 16:00:00,B001,62.7
2016-07-07 17:00:00,B001,11.76
2016-07-07 18:00:00,B001,10.86
2016-07-07 19:00:00,B001,26.68
2016-07-07 20:00:00,B001,22.46
2016-07-07 21:00:00,B001,20.31
2016-07-07 22:00:00,B001,23.63
2016-07-07 23:00:00,B001,22.47
2016-07-08 00:00:00,B001,26.04
2016-07-08 01:00:00,B001,33.14
2016-07-08 02:00:00,B001,27.51
2016-07-08 03:00:00,B001,37.78
2016-07-08 04:00:00,B001,28.39
2016-07-08 05:00:00,B001,34.35
2016-07-08 06:00:00,B001,20.91
2016-07-08 07:00:00,B001,37.96
2016-07-08 08:00:00,B001,56.63
2016-07-08 09:00:00,B001,56.02
2016-07-08 10:00:00,B001,58.93
2016-07-08 11:00:00,B001,48.72
2016-07-08 12:00:00,B001,49.79
2016-07-08 13:00:00,B001,41.36
2016-07-08 14:00:00,B001,50.57
2016-07-08 15:00:00,B001,57.23
2016-07-08 16:00:00,B001,44.51
2016-07-08 17:00:00,B001,9.86
2016-07-08 18:00:00,B001,11.31
2016-07-08 19:00:00,B001,16.18
2016-07-08 20:00:00,B001,15.68
2016-07-08 21:00:00,B001,12.38
2016-07-08 22:00:00,B001,33.46
2016-07-08 23:00:00,B001,29.9
2016-07-09 00:00:00,B001,20.45
2016-07-09 01:00:00,B001,30.16
2016-07-09 02:00:00,B001,28.23
2016-07-09 03:00:00,B001,26.96
2016-07-09 04:00:00,B001,32.01
2016-07-09 05:00:00,B001,30.01
2016-07-09 06:00:00,B001,34.92
2016-07-09 07:00:00,B001,23.91
2016-07-09 08:00:00,B001,24.62
2016-07-09 09:00:00,B001,17.16
2016-07-09 10:00:00,B001,12.58
2016-07-09 11:00:00,B001,9.32
2016-07-09 12:00:00,B001,9.54
2016-07-09 13:00:00,B001,9.14
2016-07-09 14:00:00,B001,10.28
2016-07-09 15:00:00,B001,17.64
2016-07-09 16:00:00,B001,9.65
2016-07-09 17:00:00,B001,15.02
2016-07-09 18:00:00,B001,12.66
2016-07-09 19:00:00,B001,17.31
2016-07-09 20:00:00,B001,25.86
2016-07-09 21:00:00,B001,15.63
2016-07-09 22:00:00,B001,23.19
2016-07-09 23:00:00,B001,24.74
2016-07-10 00:00:00,B001,22.87
2016-07-10 01:00:00,B001,20.29
2016-07-10 02:00:00,B001,28.13
2016-07-10 03:00:00,B001,15.96
2016-07-10 04:00:00,B001,18.41
2016-07-10 05:00:00,B001,19.74
2016-07-10 06:00:00,B001,21.52
2016-07-10 07:00:00,B001,23.06
2016-07-10 08:00:00,B001,28.08
2016-07-10 09:00:00,B001,20.19
2016-07-10 10:00:00,B001,18.81
2016-07-10 11:00:00,B001,16.72
2016-07-10 12:00:00,B001,17.07
2016-07-10 13:00:00,B001,14.92
2016-07-10 14:00:00,B001,8.66
2016-07-10 15:00:00,B001,11.38
2016-07-10 16:00:00,B001,19.79
2016-07-10 17:00:00,B001,11.72
2016-07-10 18:00:00,B001,14.26
2016-07-10 19:00:00,B001,23.09
2016-07-10 20:00:00,B001,3.94
2016-07-10 21:00:00,B001,17.78
2016-07-10 22:00:00,B001,17.29
2016-07-10 23:00:00,B001,26.92
2016-07-11 00:00:00,B001,32.47
2016-07-11 01:00:00,B001,29.78
2016-07-11 02:00:00,B001,36.49
2016-07-11 03:00:00,B001,26.41
2016-07-11 04:00:00,B001,31.97
2016-07-11 05:00:00,B001,38.27
2016-07-11 06:00:00,B001,16.53
2016-07-11 07:00:00,B001,36.69
2016-07-11 08:00:00,B001,68.97
2016-07-11 09:00:00,B001,30.65
2016-07-11 10:00:00,B001,45.13
2016-07-11 11:00:00,B001,42.57
2016-07-11 12:00:00,B001,41.42
2016-07-11 13:00:00,B001,62.01
2016-07-11 14:00:00,B001,25.4
2016-07-11 15:00:00,B001,58.76
2016-07-11 16:00:00,B001,45.68
2016-07-11 17:00:00,B001,28.28
2016-07-11 18:00:00,B001,11.25
2016-07-11 19:00:00,B001,21.53
2016-07-11 20:00:00,B001,25.06
2016-07-11 21:00:00,B001,26.42
2016-07-11 22:00:00,B001,18.35
2016-07-11 23:00:00,B001,23.47
2016-07-12 00:00:00,B001,23.49
2016-07-12 01:00:00,B001,36.05
2016-07-12 02:00:00,B001,36.62
2016-07-12 03:00:00,B001,29.23
2016-07-12 04:00:00,B001,20.98
2016-07-12 05:00:00,B001,37.9
2016-07-12 06:00:00,B001,30.18
2016-07-12 07:00:00,B001,14.11
2016-07-12 08:00:00,B001,53.24
2016-07-12 09:00:00,B001,49.66
2016-07-12 10:00:00,B001,50.78
2016-07-12 11:00:00,B001,55.47
2016-07-12 12:00:00,B001,50.17
2016-07-12 13:00:00,B001,64.04
2016-07-12 14:00:00,B001,44.0
2016-07-12 15:00:00,B001,54.83
2016-07-12 16:00:00,B001,34.09
2016-07-12 17:00:00,B001,29.92
2016-07-12 18:00:00,B001,23.43
2016-07-12 19:00:00,B001,38.04
2016-07-12 20:00:00,B001,30.42
2016-07-12 21:00:00,B001,38.05
2016-07-12 22:00:00,B001,35.36
2016-07-12 23:00:00,B001,38.45
2016-07-13 00:00:00,B001,29.77
2016-07-13 01:00:00,B001,36.68
2016-07-13 02:00:00,B001,38.41
2016-07-13 03:00:00,B001,30.4
2016-07-13 04:00:00,B001,35.65
2016-07-13 05:00:00,B001,31.2
2016-07-13 06:00:00,B001,39.09
2016-07-13 07:00:00,B001,35.08
2016-07-13 08:00:00,B001,67.17
2016-07-13 09:00:00,B001,54.93
2016-07-13 10:00:00,B001,57.46
2016-07-13 11:00:00,B001,55.66
2016-07-13 12:00:00,B001,48.45
2016-07-13 13:00:00,B001,54.15
2016-07-13 14:00:00,B001,50.71
2016-07-13 15:00:00,B001,29.42
2016-07-13 16:00:00,B001,56.35
2016-07-13 17:00:00,B001,29.33
2016-07-13 18:00:00,B001,34.67
2016-07-13 19:00:00,B001,24.64
2016-07-13 20:00:00,B001,23.99
2016-07-13 21:00:00,B001,33.44
2016-07-13 22:00:00,B001,34.12
2016-07-13 23:00:00,B001,33.62
2016-07-14 00:00:00,B001,27.81
2016-07-14 01:00:00,B001,35.78
2016-07-14 02:00:00,B001,41.28
2016-07-14 03:00:00,B001,46.84
2016-07-14 04:00:00,B001,35.48
2016-07-14 05:00:00,B001,48.24
2016-07-14 06:00:00,B001,43.21
2016-07-14 07:00:00,B001,33.29
2016-07-14 08:00:00,B001,56.22
2016-07-14 09:00:00,B001,49.75
2016-07-14 10:00:00,B001,52.32
2016-07-14 11:00:00,B001,50.16
2016-07-14 12:00:00,B001,55.73
2016-07-14 13:00:00,B001,43.41
2016-07-14 14:00:00,B001,57.15
2016-07-14 15:00:00,B001,46.14
2016-07-14 16:00:00,B001,55.5
2016-07-14 17:00:00,B001,23.87
2016-07-14 18:00:00,B001,19.15
2016-07-14 19:00:00,B001,13.44
2016-07-14 20:00:00,B001,14.3
2016-07-14 21:00:00,B001,19.53
2016-07-14 22:00:00,B001,25.95
2016-07-14 23:00:00,B001,25.23
2016-07-15 00:00:00,B001,28.43
2016-07-15 01:00:00,B001,33.68
2016-07-15 02:00:00,B001,40.31
2016-07-15 03:00:00,B001,27.16
2016-07-15 04:00:00,B001,34.25
2016-07-15 05:00:00,B001,39.03
2016-07-15 06:00:00,B001,35.41
2016-07-15 07:00:00,B001,32.04
2016-07-15 08:00:00,B001,64.95
2016-07-15 09:00:00,B001,57.83
2016-07-15 10:00:00,B001,44.51
2016-07-15 11:00:00,B001,45.63
2016-07-15 12:00:00,B001,52.19
2016-07-15 13:00:00,B001,55.0
2016-07-15 14:00:00,B001,46.58
2016-07-15 15:00:00,B001,40.29
2016-07-15 16:00:00,B001,45.52
2016-07-15 17:00:00,B001,32.85
2016-07-15 18:00:00,B001,14.99
2016-07-15 19:00:00,B001,19.94
2016-07-15 20:00:00,B001,22.1
2016-07-15 21:00:00,B001,18.52
2016-07-15 22:00:00,B001,26.22
2016-07-15 23:00:00,B001,21.51
2016-07-16 00:00:00,B001,20.49
2016-07-16 01:00:00,B001,22.18
2016-07-16 02:00:00,B001,20.93
2016-07-16 03:00:00,B001,22.12
2016-07-16 04:00:00,B001,23.94
2016-07-16 05:00:00,B001,20.1
2016-07-16 06:00:00,B001,21.98
2016-07-16 07:00:00,B001,16.81
2016-07-16 08:00:00,B001,17.88
2016-07-16 09:00:00,B001,15.26
2016-07-16 10:00:00,B001,18.76
2016-07-16 11:00:00,B001,6.32
2016-07-16 12:00:00,B001,13.0
2016-07-16 13:00:00,B001,13.82
2016-07-16 14:00:00,B001,20.0
