timestamp,event_severity,action,original_predicted_load,estimated_reduction_kw,reduction_percent,new_predicted_load,battery_soc_percent,ev_load_kw,hvac_load_kw
2017-10-03 15:00:00,HIGH,COMBINED_ACTION,598.22,73.6,12.3,524.63,80.0,28.01,174.59
2017-10-03 16:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,599.59,26.7,4.45,572.89,80.0,12.53,177.99
2017-10-03 16:00:00,HIGH,EV_CHARGING_SHIFT,599.59,10.02,1.67,589.56,80.0,12.53,177.99
2017-10-03 16:00:00,HIGH,BATTERY_DISCHARGE,599.59,25.0,4.17,574.59,80.0,12.53,177.99
2017-10-03 16:00:00,HIGH,COMBINED_ACTION,599.59,61.72,10.29,537.87,80.0,12.53,177.99
2017-10-03 17:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,564.55,23.66,4.19,540.9,77.5,31.78,157.73
2017-10-03 17:00:00,ELEVATED,EV_CHARGING_SHIFT,564.55,25.42,4.5,539.13,77.5,31.78,157.73
2017-10-03 17:00:00,ELEVATED,BATTERY_DISCHARGE,564.55,25.0,4.43,539.55,77.5,31.78,157.73
2017-10-03 17:00:00,ELEVATED,COMBINED_ACTION,564.55,74.08,13.12,490.47,77.5,31.78,157.73
2017-10-04 12:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,554.09,24.99,4.51,529.1,80.0,27.41,166.57
2017-10-04 12:00:00,ELEVATED,EV_CHARGING_SHIFT,554.09,21.93,3.96,532.16,80.0,27.41,166.57
2017-10-04 12:00:00,ELEVATED,BATTERY_DISCHARGE,554.09,25.0,4.51,529.09,80.0,27.41,166.57
2017-10-04 12:00:00,ELEVATED,COMBINED_ACTION,554.09,71.91,12.98,482.18,80.0,27.41,166.57
2017-10-04 13:00:00,CRITICAL,HVAC_SETPOINT_ADJUSTMENT,618.7,27.68,4.47,591.02,80.0,31.72,184.5
2017-10-04 13:00:00,CRITICAL,EV_CHARGING_SHIFT,618.7,25.38,4.1,593.32,80.0,31.72,184.5
2017-10-04 13:00:00,CRITICAL,BATTERY_DISCHARGE,618.7,25.0,4.04,593.7,80.0,31.72,184.5
2017-10-04 13:00:00,CRITICAL,COMBINED_ACTION,618.7,78.05,12.62,540.64,80.0,31.72,184.5
2017-10-04 14:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,596.26,24.78,4.16,571.48,80.0,0.0,165.18
2017-10-04 14:00:00,HIGH,EV_CHARGING_SHIFT,596.26,0.0,0.0,596.26,80.0,0.0,165.18
2017-10-04 14:00:00,HIGH,BATTERY_DISCHARGE,596.26,25.0,4.19,571.26,80.0,0.0,165.18
2017-10-04 14:00:00,HIGH,COMBINED_ACTION,596.26,49.78,8.35,546.48,80.0,0.0,165.18
2017-10-04 15:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,575.76,22.24,3.86,553.52,80.0,0.0,148.28
2017-10-04 15:00:00,ELEVATED,EV_CHARGING_SHIFT,575.76,0.0,0.0,575.76,80.0,0.0,148.28
2017-10-04 15:00:00,ELEVATED,BATTERY_DISCHARGE,575.76,25.0,4.34,550.76,80.0,0.0,148.28
2017-10-04 15:00:00,ELEVATED,COMBINED_ACTION,575.76,47.24,8.21,528.52,80.0,0.0,148.28
2017-10-04 16:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,576.29,25.05,4.35,551.24,80.0,0.0,167.0
2017-10-04 16:00:00,ELEVATED,EV_CHARGING_SHIFT,576.29,0.0,0.0,576.29,80.0,0.0,167.0
2017-10-04 16:00:00,ELEVATED,BATTERY_DISCHARGE,576.29,25.0,4.34,551.29,80.0,0.0,167.0
2017-10-04 16:00:00,ELEVATED,COMBINED_ACTION,576.29,50.05,8.68,526.24,80.0,0.0,167.0
2017-10-04 17:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,553.58,18.45,3.33,535.13,77.5,0.0,123.03
2017-10-04 17:00:00,ELEVATED,EV_CHARGING_SHIFT,553.58,0.0,0.0,553.58,77.5,0.0,123.03
2017-10-04 17:00:00,ELEVATED,BATTERY_DISCHARGE,553.58,25.0,4.52,528.58,77.5,0.0,123.03
2017-10-04 17:00:00,ELEVATED,COMBINED_ACTION,553.58,43.45,7.85,510.13,77.5,0.0,123.03
2017-10-05 12:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,565.24,23.16,4.1,542.09,80.0,0.0,154.37
2017-10-05 12:00:00,ELEVATED,EV_CHARGING_SHIFT,565.24,0.0,0.0,565.24,80.0,0.0,154.37
2017-10-05 12:00:00,ELEVATED,BATTERY_DISCHARGE,565.24,25.0,4.42,540.24,80.0,0.0,154.37
2017-10-05 12:00:00,ELEVATED,COMBINED_ACTION,565.24,48.16,8.52,517.09,80.0,0.0,154.37
2017-10-05 13:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,597.91,21.04,3.52,576.88,80.0,0.0,140.24
2017-10-05 13:00:00,HIGH,EV_CHARGING_SHIFT,597.91,0.0,0.0,597.91,80.0,0.0,140.24
2017-10-05 13:00:00,HIGH,BATTERY_DISCHARGE,597.91,25.0,4.18,572.91,80.0,0.0,140.24
2017-10-05 13:00:00,HIGH,COMBINED_ACTION,597.91,46.04,7.7,551.88,80.0,0.0,140.24
2017-10-05 14:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,592.46,28.3,4.78,564.16,80.0,17.62,188.65
2017-10-05 14:00:00,HIGH,EV_CHARGING_SHIFT,592.46,14.1,2.38,578.36,80.0,17.62,188.65
2017-10-05 14:00:00,HIGH,BATTERY_DISCHARGE,592.46,25.0,4.22,567.46,80.0,17.62,188.65
2017-10-05 14:00:00,HIGH,COMBINED_ACTION,592.46,67.39,11.38,525.07,80.0,17.62,188.65
2017-10-05 15:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,595.36,22.89,3.84,572.47,80.0,44.6,152.61
2017-10-05 15:00:00,HIGH,EV_CHARGING_SHIFT,595.36,35.68,5.99,559.68,80.0,44.6,152.61
2017-10-05 15:00:00,HIGH,BATTERY_DISCHARGE,595.36,25.0,4.2,570.36,80.0,44.6,152.61
2017-10-05 15:00:00,HIGH,COMBINED_ACTION,595.36,83.57,14.04,511.79,80.0,44.6,152.61
2017-10-05 16:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,609.35,24.51,4.02,584.85,80.0,28.34,163.37
2017-10-05 16:00:00,HIGH,EV_CHARGING_SHIFT,609.35,22.67,3.72,586.68,80.0,28.34,163.37
2017-10-05 16:00:00,HIGH,BATTERY_DISCHARGE,609.35,25.0,4.1,584.35,80.0,28.34,163.37
2017-10-05 16:00:00,HIGH,COMBINED_ACTION,609.35,72.18,11.84,537.18,80.0,28.34,163.37
2017-10-05 17:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,563.44,19.57,3.47,543.87,77.5,0.0,130.49
2017-10-05 17:00:00,ELEVATED,EV_CHARGING_SHIFT,563.44,0.0,0.0,563.44,77.5,0.0,130.49
2017-10-05 17:00:00,ELEVATED,BATTERY_DISCHARGE,563.44,25.0,4.44,538.44,77.5,0.0,130.49
2017-10-05 17:00:00,ELEVATED,COMBINED_ACTION,563.44,44.57,7.91,518.87,77.5,0.0,130.49
2017-10-06 13:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,569.27,23.33,4.1,545.94,80.0,53.96,155.52
2017-10-06 13:00:00,ELEVATED,EV_CHARGING_SHIFT,569.27,43.17,7.58,526.1,80.0,53.96,155.52
2017-10-06 13:00:00,ELEVATED,BATTERY_DISCHARGE,569.27,25.0,4.39,544.27,80.0,53.96,155.52
2017-10-06 13:00:00,ELEVATED,COMBINED_ACTION,569.27,91.5,16.07,477.77,80.0,53.96,155.52
2017-10-06 14:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,566.37,26.29,4.64,540.08,80.0,14.82,175.27
2017-10-06 14:00:00,ELEVATED,EV_CHARGING_SHIFT,566.37,11.86,2.09,554.52,80.0,14.82,175.27
2017-10-06 14:00:00,ELEVATED,BATTERY_DISCHARGE,566.37,25.0,4.41,541.37,80.0,14.82,175.27
2017-10-06 14:00:00,ELEVATED,COMBINED_ACTION,566.37,63.15,11.15,503.23,80.0,14.82,175.27
2017-10-06 15:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,572.74,25.65,4.48,547.09,80.0,33.84,170.97
2017-10-06 15:00:00,ELEVATED,EV_CHARGING_SHIFT,572.74,27.07,4.73,545.66,80.0,33.84,170.97
2017-10-06 15:00:00,ELEVATED,BATTERY_DISCHARGE,572.74,25.0,4.37,547.74,80.0,33.84,170.97
2017-10-06 15:00:00,ELEVATED,COMBINED_ACTION,572.74,77.72,13.57,495.02,80.0,33.84,170.97
2017-10-06 16:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,573.59,28.58,4.98,545.01,80.0,0.0,190.5
2017-10-06 16:00:00,ELEVATED,EV_CHARGING_SHIFT,573.59,0.0,0.0,573.59,80.0,0.0,190.5
2017-10-06 16:00:00,ELEVATED,BATTERY_DISCHARGE,573.59,25.0,4.36,548.59,80.0,0.0,190.5
2017-10-06 16:00:00,ELEVATED,COMBINED_ACTION,573.59,53.58,9.34,520.01,80.0,0.0,190.5
2017-10-10 12:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,555.36,22.58,4.07,532.78,80.0,34.07,150.51
2017-10-10 12:00:00,ELEVATED,EV_CHARGING_SHIFT,555.36,27.26,4.91,528.1,80.0,34.07,150.51
2017-10-10 12:00:00,ELEVATED,BATTERY_DISCHARGE,555.36,25.0,4.5,530.36,80.0,34.07,150.51
2017-10-10 12:00:00,ELEVATED,COMBINED_ACTION,555.36,74.83,13.47,480.53,80.0,34.07,150.51
2017-10-10 13:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,559.51,22.14,3.96,537.38,80.0,0.0,147.57
2017-10-10 13:00:00,ELEVATED,EV_CHARGING_SHIFT,559.51,0.0,0.0,559.51,80.0,0.0,147.57
2017-10-10 13:00:00,ELEVATED,BATTERY_DISCHARGE,559.51,25.0,4.47,534.51,80.0,0.0,147.57
2017-10-10 13:00:00,ELEVATED,COMBINED_ACTION,559.51,47.14,8.42,512.38,80.0,0.0,147.57
2017-10-10 14:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,569.44,23.86,4.19,545.58,80.0,0.0,159.09
2017-10-10 14:00:00,ELEVATED,EV_CHARGING_SHIFT,569.44,0.0,0.0,569.44,80.0,0.0,159.09
2017-10-10 14:00:00,ELEVATED,BATTERY_DISCHARGE,569.44,25.0,4.39,544.44,80.0,0.0,159.09
2017-10-10 14:00:00,ELEVATED,COMBINED_ACTION,569.44,48.86,8.58,520.58,80.0,0.0,159.09
2017-10-10 15:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,557.77,24.23,4.34,533.54,80.0,0.0,161.54
2017-10-10 15:00:00,ELEVATED,EV_CHARGING_SHIFT,557.77,0.0,0.0,557.77,80.0,0.0,161.54
2017-10-10 15:00:00,ELEVATED,BATTERY_DISCHARGE,557.77,25.0,4.48,532.77,80.0,0.0,161.54
2017-10-10 15:00:00,ELEVATED,COMBINED_ACTION,557.77,49.23,8.83,508.54,80.0,0.0,161.54
2017-10-10 16:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,569.49,21.64,3.8,547.85,80.0,0.0,144.25
2017-10-10 16:00:00,ELEVATED,EV_CHARGING_SHIFT,569.49,0.0,0.0,569.49,80.0,0.0,144.25
2017-10-10 16:00:00,ELEVATED,BATTERY_DISCHARGE,569.49,25.0,4.39,544.49,80.0,0.0,144.25
2017-10-10 16:00:00,ELEVATED,COMBINED_ACTION,569.49,46.64,8.19,522.85,80.0,0.0,144.25
2017-10-11 12:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,551.13,21.84,3.96,529.3,80.0,17.44,145.58
2017-10-11 12:00:00,ELEVATED,EV_CHARGING_SHIFT,551.13,13.95,2.53,537.18,80.0,17.44,145.58
2017-10-11 12:00:00,ELEVATED,BATTERY_DISCHARGE,551.13,25.0,4.54,526.13,80.0,17.44,145.58
2017-10-11 12:00:00,ELEVATED,COMBINED_ACTION,551.13,60.79,11.03,490.34,80.0,17.44,145.58
2017-10-11 13:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,572.29,22.52,3.93,549.77,80.0,27.79,150.11
2017-10-11 13:00:00,ELEVATED,EV_CHARGING_SHIFT,572.29,22.23,3.88,550.05,80.0,27.79,150.11
2017-10-11 13:00:00,ELEVATED,BATTERY_DISCHARGE,572.29,25.0,4.37,547.29,80.0,27.79,150.11
2017-10-11 13:00:00,ELEVATED,COMBINED_ACTION,572.29,69.75,12.19,502.54,80.0,27.79,150.11
2017-10-11 14:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,574.25,23.29,4.06,550.96,80.0,42.54,155.26
2017-10-11 14:00:00,ELEVATED,EV_CHARGING_SHIFT,574.25,34.03,5.93,540.22,80.0,42.54,155.26
2017-10-11 14:00:00,ELEVATED,BATTERY_DISCHARGE,574.25,25.0,4.35,549.25,80.0,42.54,155.26
2017-10-11 14:00:00,ELEVATED,COMBINED_ACTION,574.25,82.32,14.34,491.93,80.0,42.54,155.26
2017-10-11 15:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,563.62,25.61,4.54,538.01,80.0,35.01,170.76
2017-10-11 15:00:00,ELEVATED,EV_CHARGING_SHIFT,563.62,28.01,4.97,535.61,80.0,35.01,170.76
2017-10-11 15:00:00,ELEVATED,BATTERY_DISCHARGE,563.62,25.0,4.44,538.62,80.0,35.01,170.76
2017-10-11 15:00:00,ELEVATED,COMBINED_ACTION,563.62,78.62,13.95,485.0,80.0,35.01,170.76
2017-10-11 16:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,553.73,24.28,4.38,529.45,80.0,50.73,161.85
2017-10-11 16:00:00,ELEVATED,EV_CHARGING_SHIFT,553.73,40.58,7.33,513.14,80.0,50.73,161.85
2017-10-11 16:00:00,ELEVATED,BATTERY_DISCHARGE,553.73,25.0,4.51,528.73,80.0,50.73,161.85
2017-10-11 16:00:00,ELEVATED,COMBINED_ACTION,553.73,89.86,16.23,463.87,80.0,50.73,161.85
2017-10-12 11:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,566.21,22.43,3.96,543.78,80.0,28.89,149.55
2017-10-12 11:00:00,ELEVATED,EV_CHARGING_SHIFT,566.21,23.11,4.08,543.1,80.0,28.89,149.55
2017-10-12 11:00:00,ELEVATED,BATTERY_DISCHARGE,566.21,25.0,4.42,541.21,80.0,28.89,149.55
2017-10-12 11:00:00,ELEVATED,COMBINED_ACTION,566.21,70.54,12.46,495.66,80.0,28.89,149.55
2017-10-12 12:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,575.04,26.24,4.56,548.81,80.0,0.0,174.9
2017-10-12 12:00:00,ELEVATED,EV_CHARGING_SHIFT,575.04,0.0,0.0,575.04,80.0,0.0,174.9
2017-10-12 12:00:00,ELEVATED,BATTERY_DISCHARGE,575.04,25.0,4.35,550.04,80.0,0.0,174.9
2017-10-12 12:00:00,ELEVATED,COMBINED_ACTION,575.04,51.24,8.91,523.81,80.0,0.0,174.9
2017-10-12 13:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,570.91,25.03,4.38,545.88,80.0,0.0,166.86
2017-10-12 13:00:00,ELEVATED,EV_CHARGING_SHIFT,570.91,0.0,0.0,570.91,80.0,0.0,166.86
2017-10-12 13:00:00,ELEVATED,BATTERY_DISCHARGE,570.91,25.0,4.38,545.91,80.0,0.0,166.86
2017-10-12 13:00:00,ELEVATED,COMBINED_ACTION,570.91,50.03,8.76,520.88,80.0,0.0,166.86
2017-10-12 14:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,585.02,19.55,3.34,565.47,80.0,38.7,130.3
2017-10-12 14:00:00,HIGH,EV_CHARGING_SHIFT,585.02,30.96,5.29,554.06,80.0,38.7,130.3
2017-10-12 14:00:00,HIGH,BATTERY_DISCHARGE,585.02,25.0,4.27,560.02,80.0,38.7,130.3
2017-10-12 14:00:00,HIGH,COMBINED_ACTION,585.02,75.5,12.91,509.51,80.0,38.7,130.3
2017-10-12 15:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,588.21,24.39,4.15,563.82,80.0,0.0,162.6
2017-10-12 15:00:00,HIGH,EV_CHARGING_SHIFT,588.21,0.0,0.0,588.21,80.0,0.0,162.6
2017-10-12 15:00:00,HIGH,BATTERY_DISCHARGE,588.21,25.0,4.25,563.21,80.0,0.0,162.6
2017-10-12 15:00:00,HIGH,COMBINED_ACTION,588.21,49.39,8.4,538.82,80.0,0.0,162.6
2017-10-12 16:00:00,CRITICAL,HVAC_SETPOINT_ADJUSTMENT,620.11,20.7,3.34,599.41,80.0,0.0,137.99
2017-10-12 16:00:00,CRITICAL,EV_CHARGING_SHIFT,620.11,0.0,0.0,620.11,80.0,0.0,137.99
2017-10-12 16:00:00,CRITICAL,BATTERY_DISCHARGE,620.11,25.0,4.03,595.11,80.0,0.0,137.99
2017-10-12 16:00:00,CRITICAL,COMBINED_ACTION,620.11,45.7,7.37,574.41,80.0,0.0,137.99
2017-10-12 17:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,600.74,22.0,3.66,578.74,77.5,0.0,146.67
2017-10-12 17:00:00,HIGH,EV_CHARGING_SHIFT,600.74,0.0,0.0,600.74,77.5,0.0,146.67
2017-10-12 17:00:00,HIGH,BATTERY_DISCHARGE,600.74,25.0,4.16,575.74,77.5,0.0,146.67
2017-10-12 17:00:00,HIGH,COMBINED_ACTION,600.74,47.0,7.82,553.74,77.5,0.0,146.67
2017-10-13 11:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,552.02,28.55,5.17,523.47,80.0,0.0,190.35
2017-10-13 11:00:00,ELEVATED,EV_CHARGING_SHIFT,552.02,0.0,0.0,552.02,80.0,0.0,190.35
2017-10-13 11:00:00,ELEVATED,BATTERY_DISCHARGE,552.02,25.0,4.53,527.02,80.0,0.0,190.35
2017-10-13 11:00:00,ELEVATED,COMBINED_ACTION,552.02,53.55,9.7,498.47,80.0,0.0,190.35
2017-10-13 12:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,584.84,22.95,3.92,561.89,80.0,0.0,152.99
2017-10-13 12:00:00,HIGH,EV_CHARGING_SHIFT,584.84,0.0,0.0,584.84,80.0,0.0,152.99
2017-10-13 12:00:00,HIGH,BATTERY_DISCHARGE,584.84,25.0,4.27,559.84,80.0,0.0,152.99
2017-10-13 12:00:00,HIGH,COMBINED_ACTION,584.84,47.95,8.2,536.89,80.0,0.0,152.99
2017-10-13 13:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,594.34,22.27,3.75,572.07,80.0,0.0,148.46
2017-10-13 13:00:00,HIGH,EV_CHARGING_SHIFT,594.34,0.0,0.0,594.34,80.0,0.0,148.46
2017-10-13 13:00:00,HIGH,BATTERY_DISCHARGE,594.34,25.0,4.21,569.34,80.0,0.0,148.46
2017-10-13 13:00:00,HIGH,COMBINED_ACTION,594.34,47.27,7.95,547.07,80.0,0.0,148.46
2017-10-13 14:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,606.54,17.01,2.81,589.52,80.0,0.0,113.43
2017-10-13 14:00:00,HIGH,EV_CHARGING_SHIFT,606.54,0.0,0.0,606.54,80.0,0.0,113.43
2017-10-13 14:00:00,HIGH,BATTERY_DISCHARGE,606.54,25.0,4.12,581.54,80.0,0.0,113.43
2017-10-13 14:00:00,HIGH,COMBINED_ACTION,606.54,42.01,6.93,564.52,80.0,0.0,113.43
2017-10-13 15:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,580.45,18.73,3.23,561.71,80.0,0.0,124.89
2017-10-13 15:00:00,ELEVATED,EV_CHARGING_SHIFT,580.45,0.0,0.0,580.45,80.0,0.0,124.89
2017-10-13 15:00:00,ELEVATED,BATTERY_DISCHARGE,580.45,25.0,4.31,555.45,80.0,0.0,124.89
2017-10-13 15:00:00,ELEVATED,COMBINED_ACTION,580.45,43.73,7.53,536.71,80.0,0.0,124.89
2017-10-13 16:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,578.03,23.2,4.01,554.84,80.0,17.09,154.64
2017-10-13 16:00:00,ELEVATED,EV_CHARGING_SHIFT,578.03,13.67,2.37,564.36,80.0,17.09,154.64
2017-10-13 16:00:00,ELEVATED,BATTERY_DISCHARGE,578.03,25.0,4.33,553.03,80.0,17.09,154.64
2017-10-13 16:00:00,ELEVATED,COMBINED_ACTION,578.03,61.87,10.7,516.17,80.0,17.09,154.64
2017-10-16 11:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,559.94,23.3,4.16,536.64,80.0,36.13,155.33
2017-10-16 11:00:00,ELEVATED,EV_CHARGING_SHIFT,559.94,28.9,5.16,531.04,80.0,36.13,155.33
2017-10-16 11:00:00,ELEVATED,BATTERY_DISCHARGE,559.94,25.0,4.46,534.94,80.0,36.13,155.33
2017-10-16 11:00:00,ELEVATED,COMBINED_ACTION,559.94,77.2,13.79,482.74,80.0,36.13,155.33
2017-10-16 12:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,580.51,19.9,3.43,560.61,80.0,11.52,132.65
2017-10-16 12:00:00,ELEVATED,EV_CHARGING_SHIFT,580.51,9.22,1.59,571.3,80.0,11.52,132.65
2017-10-16 12:00:00,ELEVATED,BATTERY_DISCHARGE,580.51,25.0,4.31,555.51,80.0,11.52,132.65
2017-10-16 12:00:00,ELEVATED,COMBINED_ACTION,580.51,54.11,9.32,526.4,80.0,11.52,132.65
2017-10-16 13:00:00,CRITICAL,HVAC_SETPOINT_ADJUSTMENT,637.95,19.8,3.1,618.15,80.0,0.0,131.99
2017-10-16 13:00:00,CRITICAL,EV_CHARGING_SHIFT,637.95,0.0,0.0,637.95,80.0,0.0,131.99
2017-10-16 13:00:00,CRITICAL,BATTERY_DISCHARGE,637.95,25.0,3.92,612.95,80.0,0.0,131.99
2017-10-16 13:00:00,CRITICAL,COMBINED_ACTION,637.95,44.8,7.02,593.15,80.0,0.0,131.99
2017-10-16 14:00:00,CRITICAL,HVAC_SETPOINT_ADJUSTMENT,613.99,22.18,3.61,591.82,80.0,0.0,147.84
2017-10-16 14:00:00,CRITICAL,EV_CHARGING_SHIFT,613.99,0.0,0.0,613.99,80.0,0.0,147.84
2017-10-16 14:00:00,CRITICAL,BATTERY_DISCHARGE,613.99,25.0,4.07,588.99,80.0,0.0,147.84
2017-10-16 14:00:00,CRITICAL,COMBINED_ACTION,613.99,47.18,7.68,566.82,80.0,0.0,147.84
2017-10-16 15:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,592.91,20.78,3.5,572.14,80.0,10.63,138.51
2017-10-16 15:00:00,HIGH,EV_CHARGING_SHIFT,592.91,8.5,1.43,584.41,80.0,10.63,138.51
2017-10-16 15:00:00,HIGH,BATTERY_DISCHARGE,592.91,25.0,4.22,567.91,80.0,10.63,138.51
2017-10-16 15:00:00,HIGH,COMBINED_ACTION,592.91,54.28,9.15,538.63,80.0,10.63,138.51
2017-10-16 16:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,600.16,21.11,3.52,579.05,80.0,0.0,140.76
2017-10-16 16:00:00,HIGH,EV_CHARGING_SHIFT,600.16,0.0,0.0,600.16,80.0,0.0,140.76
2017-10-16 16:00:00,HIGH,BATTERY_DISCHARGE,600.16,25.0,4.17,575.16,80.0,0.0,140.76
2017-10-16 16:00:00,HIGH,COMBINED_ACTION,600.16,46.11,7.68,554.05,80.0,0.0,140.76
2017-10-17 11:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,578.06,24.57,4.25,553.49,80.0,0.0,163.77
2017-10-17 11:00:00,ELEVATED,EV_CHARGING_SHIFT,578.06,0.0,0.0,578.06,80.0,0.0,163.77
2017-10-17 11:00:00,ELEVATED,BATTERY_DISCHARGE,578.06,25.0,4.32,553.06,80.0,0.0,163.77
2017-10-17 11:00:00,ELEVATED,COMBINED_ACTION,578.06,49.57,8.57,528.49,80.0,0.0,163.77
2017-10-17 12:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,570.91,27.73,4.86,543.18,80.0,54.46,184.85
2017-10-17 12:00:00,ELEVATED,EV_CHARGING_SHIFT,570.91,43.57,7.63,527.34,80.0,54.46,184.85
2017-10-17 12:00:00,ELEVATED,BATTERY_DISCHARGE,570.91,25.0,4.38,545.91,80.0,54.46,184.85
2017-10-17 12:00:00,ELEVATED,COMBINED_ACTION,570.91,96.3,16.87,474.61,80.0,54.46,184.85
2017-10-17 13:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,587.09,24.81,4.23,562.28,80.0,49.99,165.42
2017-10-17 13:00:00,HIGH,EV_CHARGING_SHIFT,587.09,39.99,6.81,547.1,80.0,49.99,165.42
2017-10-17 13:00:00,HIGH,BATTERY_DISCHARGE,587.09,25.0,4.26,562.09,80.0,49.99,165.42
2017-10-17 13:00:00,HIGH,COMBINED_ACTION,587.09,89.8,15.3,497.29,80.0,49.99,165.42
2017-10-17 14:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,591.64,29.15,4.93,562.49,80.0,50.56,194.33
2017-10-17 14:00:00,HIGH,EV_CHARGING_SHIFT,591.64,40.45,6.84,551.19,80.0,50.56,194.33
2017-10-17 14:00:00,HIGH,BATTERY_DISCHARGE,591.64,25.0,4.23,566.64,80.0,50.56,194.33
2017-10-17 14:00:00,HIGH,COMBINED_ACTION,591.64,94.6,15.99,497.04,80.0,50.56,194.33
2017-10-17 15:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,587.09,25.97,4.42,561.12,80.0,20.4,173.15
2017-10-17 15:00:00,HIGH,EV_CHARGING_SHIFT,587.09,16.32,2.78,570.77,80.0,20.4,173.15
2017-10-17 15:00:00,HIGH,BATTERY_DISCHARGE,587.09,25.0,4.26,562.09,80.0,20.4,173.15
2017-10-17 15:00:00,HIGH,COMBINED_ACTION,587.09,67.29,11.46,519.8,80.0,20.4,173.15
2017-10-17 16:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,586.77,29.17,4.97,557.6,80.0,15.63,194.45
2017-10-17 16:00:00,HIGH,EV_CHARGING_SHIFT,586.77,12.5,2.13,574.26,80.0,15.63,194.45
2017-10-17 16:00:00,HIGH,BATTERY_DISCHARGE,586.77,25.0,4.26,561.77,80.0,15.63,194.45
2017-10-17 16:00:00,HIGH,COMBINED_ACTION,586.77,66.67,11.36,520.1,80.0,15.63,194.45
2017-10-17 17:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,576.86,22.98,3.98,553.89,77.5,0.0,153.17
2017-10-17 17:00:00,ELEVATED,EV_CHARGING_SHIFT,576.86,0.0,0.0,576.86,77.5,0.0,153.17
2017-10-17 17:00:00,ELEVATED,BATTERY_DISCHARGE,576.86,25.0,4.33,551.86,77.5,0.0,153.17
2017-10-17 17:00:00,ELEVATED,COMBINED_ACTION,576.86,47.98,8.32,528.89,77.5,0.0,153.17
2017-10-18 11:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,554.12,24.57,4.43,529.55,80.0,0.0,163.82
2017-10-18 11:00:00,ELEVATED,EV_CHARGING_SHIFT,554.12,0.0,0.0,554.12,80.0,0.0,163.82
2017-10-18 11:00:00,ELEVATED,BATTERY_DISCHARGE,554.12,25.0,4.51,529.12,80.0,0.0,163.82
2017-10-18 11:00:00,ELEVATED,COMBINED_ACTION,554.12,49.57,8.95,504.55,80.0,0.0,163.82
