timestamp,building_id,source_building_id,energy,temperature_c,relative_humidity_percent,cloud_cover_percent,shortwave_radiation_w_m2,wind_speed_kmh,precipitation_mm,solar_generation_kw,occupancy_percent,hvac_power_kw,ev_charging_power_kw,battery_state_of_charge_percent,battery_power_kw,grid_status,grid_stress_level,grid_import_limit_kw,hour,day_of_week,month,day_of_year,is_weekend,hour_sin,hour_cos,day_sin,day_cos,energy_lag_1,energy_lag_24,energy_lag_168,energy_rolling_24_mean,energy_rolling_168_mean
2017-07-15 07:00:00,B001,Robin_office_Gayle,44.5,14.9,81,40,77.0,12.1,0.0,7.392,0.0,21.68,0.0,0.0,0.0,NORMAL,0.392,850.0,7,5,7,196,1,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,44.5,41.75,42.0,58.715275,57.141373809523806
2017-07-15 08:00:00,B001,Robin_office_Gayle,43.5,16.0,77,82,236.0,15.0,0.0,22.656,0.34,21.33,0.0,0.0,0.0,ELEVATED,0.573,850.0,8,5,7,196,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,44.5,46.0,42.5,58.829858333333334,57.15625476190476
2017-07-15 09:00:00,B001,Robin_office_Gayle,51.75,17.3,68,82,383.0,16.3,0.0,36.768,8.01,23.81,0.0,0.0,0.0,NORMAL,0.358,850.0,9,5,7,196,1,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,43.5,59.0,50.25,58.72569166666667,57.16220714285714
2017-07-15 10:00:00,B001,Robin_office_Gayle,48.75,17.9,69,100,366.0,17.3,0.0,35.136,0.48,12.92,0.0,0.0,0.0,NORMAL,0.461,850.0,10,5,7,196,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,51.75,67.0,50.75,58.423608333333334,57.17113571428571
2017-07-15 11:00:00,B001,Robin_office_Gayle,50.5,17.4,74,100,185.0,16.5,0.1,17.76,6.2,13.93,0.0,0.0,0.0,NORMAL,0.45,850.0,11,5,7,196,1,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,48.75,77.75,55.25,57.66319166666667,57.15923095238095
2017-07-15 12:00:00,B001,Robin_office_Gayle,50.75,16.8,80,100,97.0,14.2,2.3,9.312,3.94,22.98,0.0,0.0,0.0,NORMAL,0.453,850.0,12,5,7,196,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,50.5,80.25,54.75,56.527775,57.13095714285714
2017-07-15 13:00:00,B001,Robin_office_Gayle,50.0,16.6,81,100,91.0,14.3,0.0,8.736,2.01,24.73,0.0,0.0,0.0,ELEVATED,0.512,850.0,13,5,7,196,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,50.75,81.0,59.0,55.298608333333334,57.107147619047616
2017-07-15 14:00:00,B001,Robin_office_Gayle,50.5,17.1,79,100,73.0,14.1,0.0,7.008,6.05,29.85,0.0,0.0,0.0,NORMAL,0.355,850.0,14,5,7,196,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,50.0,82.25,58.25,54.00694166666667,57.05357619047619
2017-07-15 15:00:00,B001,Robin_office_Gayle,51.0,17.7,79,94,79.0,15.0,0.0,7.584,5.6,21.8,0.0,0.0,0.0,NORMAL,0.407,850.0,15,5,7,196,1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,50.5,83.25,57.5,52.684025,57.00744523809524
2017-07-15 16:00:00,B001,Robin_office_Gayle,50.5,20.1,73,100,267.0,22.4,0.0,25.632,11.33,13.43,0.0,0.0,0.0,NORMAL,0.399,850.0,16,5,7,196,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,51.0,81.25,59.75,51.340275,56.96875476190476
2017-07-15 17:00:00,B001,Robin_office_Gayle,50.75,21.1,72,100,209.0,20.3,0.0,20.064,3.13,14.68,0.0,0.0,0.0,HIGH,0.714,850.0,17,5,7,196,1,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,50.5,81.75,57.5,50.059025,56.91369523809524
2017-07-15 18:00:00,B001,Robin_office_Gayle,51.75,21.7,72,100,162.0,15.5,0.0,15.552,9.32,14.98,0.0,0.0,0.0,CRITICAL,0.863,850.0,18,5,7,196,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,50.75,70.0,56.25,48.767358333333334,56.87351666666667
2017-07-15 19:00:00,B001,Robin_office_Gayle,47.5,21.8,73,100,97.0,14.8,0.0,9.312,6.06,7.76,0.0,0.0,0.0,ELEVATED,0.661,850.0,19,5,7,196,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,51.75,60.0,49.75,48.00694166666667,56.84673095238095
2017-07-15 20:00:00,B001,Robin_office_Gayle,44.75,20.7,78,100,33.0,10.6,0.0,3.168,3.02,11.78,0.0,0.0,0.0,HIGH,0.722,850.0,20,5,7,196,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,47.5,50.5,45.25,47.486108333333334,56.83333809523809
2017-07-15 21:00:00,B001,Robin_office_Gayle,45.5,20.1,81,82,14.0,13.0,0.0,1.344,7.4,16.72,0.0,0.0,0.0,NORMAL,0.378,850.0,21,5,7,196,1,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,44.75,46.75,46.75,47.246525,56.8303619047619
2017-07-15 22:00:00,B001,Robin_office_Gayle,44.75,19.1,85,100,0.0,15.1,0.0,0.0,6.7,24.36,0.0,0.0,0.0,NORMAL,0.357,850.0,22,5,7,196,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,45.5,45.0,44.75,47.19444166666667,56.822921428571426
2017-07-15 23:00:00,B001,Robin_office_Gayle,45.0,19.2,83,97,0.0,16.0,0.0,0.0,5.11,16.62,0.0,0.0,0.0,NORMAL,0.301,850.0,23,5,7,196,1,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,44.75,43.5,42.0,47.184025,56.822921428571426
2017-07-16 00:00:00,B001,Robin_office_Gayle,43.5833,18.6,86,100,0.0,14.6,0.0,0.0,5.8,13.81,0.0,0.0,0.0,NORMAL,0.213,850.0,0,6,7,197,1,0.0,1.0,-0.7818314824680299,0.6234898018587334,45.0,44.0833,43.25,47.246525,56.84077857142857
2017-07-16 01:00:00,B001,Robin_office_Gayle,43.0,18.2,88,100,0.0,14.4,0.0,0.0,3.21,8.17,0.0,0.0,0.0,NORMAL,0.314,850.0,1,6,7,197,1,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,43.5833,44.5833,42.25,47.22569166666667,56.8427625
2017-07-16 02:00:00,B001,Robin_office_Gayle,44.5,17.9,89,81,0.0,15.1,0.0,0.0,2.52,11.81,0.0,0.0,0.0,NORMAL,0.352,850.0,2,6,7,197,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,43.0,45.0,41.25,47.15972083333333,56.847226785714284
2017-07-16 03:00:00,B001,Robin_office_Gayle,42.75,17.7,90,76,0.0,16.5,0.0,0.0,7.28,15.68,0.0,0.0,0.0,NORMAL,0.234,850.0,3,6,7,197,1,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,44.5,45.25,42.5,47.1388875,56.866572023809525
2017-07-16 04:00:00,B001,Robin_office_Gayle,43.0,17.5,90,100,0.0,15.7,0.0,0.0,4.33,27.98,0.0,0.0,0.0,NORMAL,0.164,850.0,4,6,7,197,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,42.75,43.75,43.0,47.03472083333333,56.86806011904762
2017-07-16 05:00:00,B001,Robin_office_Gayle,44.75,17.6,89,100,0.0,15.6,0.0,0.0,4.76,18.67,0.0,0.0,0.0,NORMAL,0.397,850.0,5,6,7,197,1,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,43.0,45.0,40.5,47.00347083333333,56.86806011904762
2017-07-16 06:00:00,B001,Robin_office_Gayle,42.5,17.6,89,100,11.0,15.4,0.0,1.056,5.84,19.66,0.0,0.0,0.0,NORMAL,0.241,850.0,6,6,7,197,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,44.75,44.5,42.5,46.99305416666667,56.89335773809524
2017-07-16 07:00:00,B001,Robin_office_Gayle,43.5,17.8,87,100,44.0,14.0,0.0,4.224,5.8,25.16,0.0,0.0,0.0,NORMAL,0.361,850.0,7,6,7,197,1,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,42.5,44.5,41.25,46.90972083333333,56.89335773809524
2017-07-16 08:00:00,B001,Robin_office_Gayle,44.5,18.4,84,100,101.0,16.9,0.0,9.696,0.71,19.05,0.0,0.0,0.0,NORMAL,0.409,850.0,8,6,7,197,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,43.5,43.5,42.5,46.86805416666667,56.906750595238094
2017-07-16 09:00:00,B001,Robin_office_Gayle,44.25,19.8,76,100,217.0,16.3,0.0,20.832,8.86,15.32,0.0,0.0,0.0,ELEVATED,0.607,850.0,9,6,7,197,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,44.5,51.75,42.5,46.90972083333333,56.91865535714286
2017-07-16 10:00:00,B001,Robin_office_Gayle,48.0,20.5,73,100,255.0,15.1,0.0,24.48,5.36,19.24,0.0,0.0,0.0,ELEVATED,0.629,850.0,10,6,7,197,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,44.25,48.75,46.75,46.59722083333333,56.929072023809525
2017-07-16 11:00:00,B001,Robin_office_Gayle,47.25,21.4,70,100,345.0,16.3,0.0,33.12,4.39,9.44,0.0,0.0,0.0,ELEVATED,0.532,850.0,11,6,7,197,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,48.0,50.5,47.5,46.56597083333333,56.9365125
2017-07-16 12:00:00,B001,Robin_office_Gayle,47.5,22.2,68,100,406.0,16.6,0.0,38.976,6.29,16.89,0.0,0.0,0.0,ELEVATED,0.596,850.0,12,6,7,197,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,47.25,50.75,47.75,46.43055416666667,56.935024404761904
2017-07-16 13:00:00,B001,Robin_office_Gayle,46.0,22.5,72,100,374.0,15.5,0.0,35.904,5.71,9.59,0.0,0.0,0.0,ELEVATED,0.614,850.0,13,6,7,197,1,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,47.5,50.0,50.0,46.2951375,56.93353630952381
2017-07-16 14:00:00,B001,Robin_office_Gayle,49.5,23.0,70,98,334.0,15.7,0.1,32.064,7.3,18.99,0.0,0.0,0.0,ELEVATED,0.601,850.0,14,6,7,197,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,46.0,50.5,47.75,46.12847083333333,56.909726785714284
2017-07-16 15:00:00,B001,Robin_office_Gayle,50.75,23.3,69,94,372.0,16.3,0.2,35.712,6.61,23.12,0.0,0.0,0.0,ELEVATED,0.631,850.0,15,6,7,197,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,49.5,51.0,47.75,46.08680416666667,56.920143452380955
2017-07-16 16:00:00,B001,Robin_office_Gayle,50.75,23.3,70,94,359.0,16.3,0.2,34.464,7.15,22.63,0.0,0.0,0.0,NORMAL,0.428,850.0,16,6,7,197,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,50.75,50.5,52.5,46.0763875,56.938000595238094
2017-07-16 17:00:00,B001,Robin_office_Gayle,49.75,23.2,70,50,308.0,14.9,0.1,29.568,9.05,23.42,0.0,0.0,0.0,ELEVATED,0.68,850.0,17,6,7,197,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,50.75,50.75,48.75,46.08680416666667,56.92758392857143
2017-07-16 18:00:00,B001,Robin_office_Gayle,48.25,23.2,69,77,278.0,14.8,0.1,26.688,7.65,32.72,0.0,0.0,0.0,CRITICAL,0.869,850.0,18,6,7,197,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,49.75,51.75,50.5,46.0451375,56.93353630952381
2017-07-16 19:00:00,B001,Robin_office_Gayle,49.0,22.8,71,86,208.0,11.9,0.0,19.968,4.52,14.66,0.0,0.0,0.0,CRITICAL,0.896,850.0,19,6,7,197,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,48.25,47.5,47.75,45.89930416666667,56.920143452380955
2017-07-16 20:00:00,B001,Robin_office_Gayle,48.25,21.7,76,97,96.0,9.0,0.0,9.216,1.63,7.75,0.0,0.0,0.0,ELEVATED,0.69,850.0,20,6,7,197,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,49.0,44.75,46.25,45.96180416666667,56.92758392857143
2017-07-16 21:00:00,B001,Robin_office_Gayle,46.5,20.8,78,100,17.0,7.8,0.0,1.632,10.0,17.22,0.0,0.0,0.0,NORMAL,0.326,850.0,21,6,7,197,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,48.25,45.5,47.75,46.1076375,56.93948869047619
2017-07-16 22:00:00,B001,Robin_office_Gayle,45.25,20.0,82,100,0.0,7.1,0.0,0.0,4.29,9.73,0.0,0.0,0.0,NORMAL,0.286,850.0,22,6,7,197,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,46.5,44.75,47.0,46.14930416666667,56.932048214285714
2017-07-16 23:00:00,B001,Robin_office_Gayle,44.0,19.7,80,100,0.0,12.3,0.0,0.0,3.58,8.81,0.0,0.0,0.0,NORMAL,0.209,850.0,23,6,7,197,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,45.25,45.0,43.75,46.1701375,56.92163154761905
2017-07-17 00:00:00,B001,Robin_office_Gayle,43.5,18.7,78,100,0.0,15.2,0.3,0.0,1.32,14.39,0.0,0.0,0.0,NORMAL,0.328,850.0,0,0,7,198,0,0.0,1.0,0.0,1.0,44.0,43.5833,43.75,46.12847083333333,56.923119642857145
2017-07-17 01:00:00,B001,Robin_office_Gayle,43.5833,17.7,78,100,0.0,11.2,0.3,0.0,11.69,32.42,0.0,0.0,0.0,NORMAL,0.314,850.0,1,0,7,198,0,0.25881904510252074,0.9659258262890683,0.0,1.0,43.5,43.0,44.5,46.125,56.92163154761905
2017-07-17 02:00:00,B001,Robin_office_Gayle,42.5,17.0,74,100,0.0,14.9,0.1,0.0,10.74,27.08,0.0,0.0,0.0,NORMAL,0.254,850.0,2,0,7,198,0,0.49999999999999994,0.8660254037844387,0.0,1.0,43.5833,44.5,44.0,46.14930416666667,56.91617499999999
2017-07-17 03:00:00,B001,Robin_office_Gayle,42.5,16.0,76,100,0.0,15.1,0.0,0.0,2.42,23.99,0.0,0.0,0.0,NORMAL,0.154,850.0,3,0,7,198,0,0.7071067811865476,0.7071067811865476,0.0,1.0,42.5,42.75,41.75,46.06597083333333,56.90724642857142
2017-07-17 04:00:00,B001,Robin_office_Gayle,42.25,15.6,76,100,0.0,14.4,0.0,0.0,12.27,19.04,0.0,0.0,0.0,NORMAL,0.357,850.0,4,0,7,198,0,0.8660254037844386,0.5000000000000001,0.0,1.0,42.5,43.0,43.5,46.05555416666667,56.911710714285704
2017-07-17 05:00:00,B001,Robin_office_Gayle,42.25,15.2,76,100,0.0,14.1,0.0,0.0,7.51,23.02,0.0,0.0,0.0,NORMAL,0.206,850.0,5,0,7,198,0,0.9659258262890683,0.25881904510252074,0.0,1.0,42.25,44.75,40.5,46.02430416666667,56.90427023809523
2017-07-17 06:00:00,B001,Robin_office_Gayle,43.75,15.0,76,98,7.0,11.9,0.0,0.672,23.45,40.92,0.0,0.0,0.0,NORMAL,0.323,850.0,6,0,7,198,0,1.0,6.123233995736766e-17,0.0,1.0,42.25,42.5,44.25,45.9201375,56.91468690476189
2017-07-17 07:00:00,B001,Robin_office_Gayle,44.5,15.0,75,54,65.0,11.4,0.0,6.24,7.15,25.07,0.0,0.0,0.0,NORMAL,0.4,850.0,7,0,7,198,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,43.75,43.5,46.0,45.97222083333333,56.911710714285704
2017-07-17 08:00:00,B001,Robin_office_Gayle,44.75,15.9,72,77,225.0,10.6,0.0,21.6,65.47,61.66,47.81,0.0,0.0,ELEVATED,0.629,850.0,8,0,7,198,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,44.5,44.5,47.5,46.0138875,56.902782142857134
2017-07-17 09:00:00,B001,Robin_office_Gayle,63.75,17.2,68,77,390.0,10.8,0.0,37.44,58.88,47.1,10.68,0.0,0.0,NORMAL,0.495,850.0,9,0,7,198,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,44.75,44.25,62.25,46.02430416666667,56.88641309523808
2017-07-17 10:00:00,B001,Robin_office_Gayle,80.5,18.8,62,60,586.0,10.0,0.0,56.256,91.17,55.11,0.0,0.0,0.0,NORMAL,0.375,850.0,10,0,7,198,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,63.75,48.0,86.75,46.83680416666667,56.89534166666666
2017-07-17 11:00:00,B001,Robin_office_Gayle,90.0,20.2,59,72,724.0,8.7,0.0,69.504,66.41,40.07,30.08,0.0,0.0,ELEVATED,0.618,850.0,11,0,7,198,0,0.258819045102521,-0.9659258262890682,0.0,1.0,80.5,47.25,104.25,48.19097083333333,56.85813928571427
2017-07-17 12:00:00,B001,Robin_office_Gayle,91.0,21.2,58,53,812.0,7.5,0.0,77.952,61.13,37.62,23.8,0.0,0.0,NORMAL,0.354,850.0,12,0,7,198,0,1.2246467991473532e-16,-1.0,0.0,1.0,90.0,47.5,108.5,49.97222083333333,56.77331785714285
2017-07-17 13:00:00,B001,Robin_office_Gayle,95.25,22.3,45,42,882.0,6.7,0.0,84.672,82.6,42.77,0.0,0.0,0.0,NORMAL,0.444,850.0,13,0,7,198,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,91.0,46.0,110.5,51.78472083333333,56.66915119047618
2017-07-17 14:00:00,B001,Robin_office_Gayle,101.75,23.3,41,95,836.0,6.8,0.0,80.256,51.29,43.01,0.0,0.0,0.0,ELEVATED,0.569,850.0,14,0,7,198,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,95.25,49.5,107.0,53.83680416666667,56.578377380952375
2017-07-17 15:00:00,B001,Robin_office_Gayle,104.5,23.8,40,97,814.0,6.9,0.0,78.144,81.38,54.99,0.0,0.0,0.0,ELEVATED,0.587,850.0,15,0,7,198,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,101.75,50.75,108.5,56.0138875,56.547127380952375
2017-07-17 16:00:00,B001,Robin_office_Gayle,104.75,24.0,39,94,728.0,7.2,0.0,69.888,98.72,59.74,0.0,0.0,0.0,ELEVATED,0.523,850.0,16,0,7,198,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,104.5,50.75,107.25,58.25347083333333,56.52331785714285
2017-07-17 17:00:00,B001,Robin_office_Gayle,98.25,24.0,39,96,594.0,7.3,0.0,57.024,12.83,21.82,0.0,0.0,0.0,HIGH,0.731,850.0,17,0,7,198,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,104.75,49.75,102.5,60.50347083333333,56.50843690476189
2017-07-17 18:00:00,B001,Robin_office_Gayle,78.25,23.7,41,95,446.0,9.4,0.0,42.816,13.19,25.92,0.0,0.0,0.0,ELEVATED,0.679,850.0,18,0,7,198,0,-1.0,-1.8369701987210297e-16,0.0,1.0,98.25,48.25,79.5,62.52430416666667,56.48313928571427
2017-07-17 19:00:00,B001,Robin_office_Gayle,55.25,23.0,47,97,273.0,10.0,0.0,26.208,14.35,31.01,0.0,0.0,0.0,HIGH,0.774,850.0,19,0,7,198,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,78.25,49.0,52.0,63.77430416666667,56.4756988095238
2017-07-17 20:00:00,B001,Robin_office_Gayle,51.0,21.4,61,97,128.0,8.7,0.0,12.288,18.55,26.89,0.0,0.0,0.0,HIGH,0.803,850.0,20,0,7,198,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,55.25,48.25,50.0,64.03472083333334,56.49504404761904
2017-07-17 21:00:00,B001,Robin_office_Gayle,48.0,19.3,70,88,32.0,10.5,0.0,3.072,16.05,21.89,0.0,0.0,0.0,NORMAL,0.395,850.0,21,0,7,198,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,51.0,46.5,44.5,64.14930416666667,56.50099642857142
2017-07-17 22:00:00,B001,Robin_office_Gayle,45.5,17.8,72,84,0.0,9.4,0.0,0.0,12.2,18.42,0.0,0.0,0.0,NORMAL,0.394,850.0,22,0,7,198,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,48.0,45.25,44.0,64.21180416666667,56.521829761904755
2017-07-17 23:00:00,B001,Robin_office_Gayle,45.0,16.7,76,90,0.0,9.0,0.0,0.0,14.52,18.33,0.0,0.0,0.0,NORMAL,0.354,850.0,23,0,7,198,0,-0.25881904510252157,0.9659258262890681,0.0,1.0,45.5,44.0,43.75,64.22222083333334,56.530758333333324
2017-07-18 00:00:00,B001,Robin_office_Gayle,43.0,16.0,80,87,0.0,9.0,0.0,0.0,5.57,24.12,0.0,0.0,0.0,NORMAL,0.179,850.0,0,1,7,199,0,0.0,1.0,0.7818314824680298,0.6234898018587336,45.0,43.5,43.9167,64.2638875,56.5381988095238
2017-07-18 01:00:00,B001,Robin_office_Gayle,43.6667,16.0,85,73,0.0,10.6,0.0,0.0,13.88,23.33,0.0,0.0,0.0,NORMAL,0.381,850.0,1,1,7,199,0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,43.0,43.5833,42.25,64.24305416666667,56.532742261904765
2017-07-18 02:00:00,B001,Robin_office_Gayle,42.5,15.8,89,92,0.0,11.4,0.0,0.0,4.97,24.45,0.0,0.0,0.0,NORMAL,0.26,850.0,2,1,7,199,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,43.6667,42.5,43.5,64.24652916666666,56.541175
2017-07-18 03:00:00,B001,Robin_office_Gayle,43.25,15.4,92,99,0.0,10.7,0.0,0.0,8.16,27.45,0.0,0.0,0.0,NORMAL,0.171,850.0,3,1,7,199,0,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,42.5,42.5,41.75,64.24652916666666,56.53522261904762
2017-07-18 04:00:00,B001,Robin_office_Gayle,43.0,15.2,93,100,0.0,10.5,0.0,0.0,0.0,26.34,0.0,0.0,0.0,NORMAL,0.325,850.0,4,1,7,199,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,43.25,42.25,43.0,64.27777916666666,56.54415119047619
2017-07-18 05:00:00,B001,Robin_office_Gayle,42.25,15.4,93,100,0.0,11.4,0.0,0.0,12.01,21.87,0.0,0.0,0.0,NORMAL,0.329,850.0,5,1,7,199,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,43.0,42.25,43.0,64.30902916666666,56.54415119047619
2017-07-18 06:00:00,B001,Robin_office_Gayle,44.0,16.1,89,99,12.0,12.7,0.0,1.152,6.78,19.4,0.0,0.0,0.0,NORMAL,0.176,850.0,6,1,7,199,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,42.25,43.75,43.5,64.30902916666666,56.53968690476191
2017-07-18 07:00:00,B001,Robin_office_Gayle,43.75,17.2,83,99,78.0,14.8,0.0,7.488,15.56,23.79,0.0,0.0,0.0,NORMAL,0.166,850.0,7,1,7,199,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,44.0,44.5,47.0,64.31944583333333,56.5426630952381
2017-07-18 08:00:00,B001,Robin_office_Gayle,45.75,18.4,79,100,177.0,15.5,0.0,16.992,77.85,52.06,0.0,0.0,0.0,ELEVATED,0.638,850.0,8,1,7,199,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,43.75,44.75,48.25,64.28819583333333,56.52331785714286
2017-07-18 09:00:00,B001,Robin_office_Gayle,59.25,20.2,72,88,369.0,17.7,0.0,35.424,88.86,52.75,14.09,0.0,0.0,ELEVATED,0.551,850.0,9,1,7,199,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,45.75,63.75,63.0,64.3298625,56.50843690476191
2017-07-18 10:00:00,B001,Robin_office_Gayle,78.25,21.8,63,47,560.0,20.4,0.0,53.76,55.75,49.74,0.0,0.0,0.0,NORMAL,0.429,850.0,10,1,7,199,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,59.25,80.5,81.5,64.1423625,56.48611547619048
2017-07-18 11:00:00,B001,Robin_office_Gayle,93.5,23.0,56,40,683.0,21.7,0.0,65.568,87.58,42.51,25.44,0.0,0.0,ELEVATED,0.504,850.0,11,1,7,199,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,78.25,90.0,85.25,64.0486125,56.466770238095236
2017-07-18 12:00:00,B001,Robin_office_Gayle,95.5,23.8,53,25,780.0,23.1,0.0,74.88,100.0,66.71,0.0,0.0,0.0,ELEVATED,0.543,850.0,12,1,7,199,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,93.5,91.0,88.0,64.19444583333333,56.51587738095238
2017-07-18 13:00:00,B001,Robin_office_Gayle,101.0,24.2,50,93,834.0,25.3,0.0,80.064,83.46,59.89,11.07,0.0,0.0,NORMAL,0.492,850.0,13,1,7,199,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,95.5,95.25,87.0,64.38194583333333,56.560520238095236
2017-07-18 14:00:00,B001,Robin_office_Gayle,100.0,24.6,49,70,844.0,25.3,0.0,81.024,83.86,51.08,45.29,0.0,0.0,NORMAL,0.412,850.0,14,1,7,199,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,101.0,101.75,82.75,64.62152916666666,56.64385357142857
2017-07-18 15:00:00,B001,Robin_office_Gayle,99.75,24.6,48,98,792.0,26.8,0.0,76.032,74.54,49.1,0.0,0.0,0.0,NORMAL,0.37,850.0,15,1,7,199,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,100.0,104.5,88.0,64.5486125,56.74653214285714
2017-07-18 16:00:00,B001,Robin_office_Gayle,102.75,24.1,50,100,705.0,27.5,0.0,67.68,64.13,54.49,19.77,0.0,0.0,ELEVATED,0.596,850.0,16,1,7,199,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,99.75,104.75,92.25,64.35069583333333,56.81647261904762
2017-07-18 17:00:00,B001,Robin_office_Gayle,95.0,23.4,56,100,521.0,25.9,0.0,50.016,13.81,18.38,0.0,0.0,0.0,HIGH,0.801,850.0,17,1,7,199,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,102.75,98.25,81.75,64.2673625,56.87897261904762
2017-07-18 18:00:00,B001,Robin_office_Gayle,80.0,22.7,61,100,372.0,24.2,0.0,35.712,2.47,11.82,0.0,0.0,0.0,ELEVATED,0.66,850.0,18,1,7,199,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,95.0,78.25,71.75,64.13194583333333,56.95784166666667
2017-07-18 19:00:00,B001,Robin_office_Gayle,58.5,21.7,65,100,201.0,22.7,0.0,19.296,7.91,15.7,0.0,0.0,0.0,CRITICAL,0.859,850.0,19,1,7,199,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,80.0,55.25,52.5,64.2048625,57.00694880952381
