timestamp,event_severity,executed_action,approval_status,expected_load_without_action,expected_reduction_kw,expected_load_after_action,execution_factor,achieved_reduction_kw,observed_load_after_action,performance_ratio_percent,verification_status,needs_replanning
2017-11-03 11:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,575.89,25.0,550.89,1.027,25.69,550.2,102.74,SUCCESS,False
2017-11-03 12:00:00,HIGH,COMBINED_ACTION,APPROVED,585.41,72.14,513.27,1.013,73.09,512.32,101.32,SUCCESS,False
2017-11-03 13:00:00,HIGH,COMBINED_ACTION,APPROVED,602.1,73.0,529.09,0.827,60.4,541.7,82.74,SUCCESS,False
2017-11-03 14:00:00,HIGH,COMBINED_ACTION,APPROVED,601.66,92.07,509.59,0.948,87.28,514.38,94.8,SUCCESS,False
2017-11-03 15:00:00,CRITICAL,BATTERY_DISCHARGE,APPROVED,612.56,25.0,587.56,0.995,24.88,587.68,99.52,SUCCESS,False
2017-11-03 16:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,605.63,25.0,580.63,0.917,22.91,582.72,91.66,SUCCESS,False
2017-11-06 12:00:00,ELEVATED,COMBINED_ACTION,APPROVED,566.05,85.84,480.21,0.909,78.02,488.03,90.89,SUCCESS,False
2017-11-06 13:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,592.16,31.39,560.77,0.823,25.82,566.34,82.26,SUCCESS,False
2017-11-06 14:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,569.82,25.0,544.82,0.778,19.45,550.37,77.79,UNDERPERFORMED,True
2017-11-06 15:00:00,ELEVATED,COMBINED_ACTION,APPROVED,577.95,76.86,501.09,1.019,78.33,499.62,101.92,SUCCESS,False
2017-11-06 16:00:00,CRITICAL,HVAC_SETPOINT_ADJUSTMENT,APPROVED,618.79,27.74,591.05,1.02,28.3,590.49,102.01,SUCCESS,False
2017-11-06 17:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,557.23,25.0,532.23,0.94,23.5,533.73,93.99,SUCCESS,False
2017-11-07 12:00:00,ELEVATED,COMBINED_ACTION,APPROVED,566.16,84.08,482.08,0.852,71.61,494.55,85.17,SUCCESS,False
2017-11-07 13:00:00,ELEVATED,COMBINED_ACTION,APPROVED,578.74,79.46,499.27,0.855,67.92,510.82,85.48,SUCCESS,False
2017-11-07 14:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,598.41,32.29,566.12,0.968,31.25,567.16,96.78,SUCCESS,False
2017-11-07 15:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,579.35,25.0,554.35,1.019,25.48,553.87,101.91,SUCCESS,False
2017-11-07 16:00:00,HIGH,COMBINED_ACTION,APPROVED,602.24,70.24,532.0,1.016,71.37,530.87,101.61,SUCCESS,False
2017-11-07 17:00:00,ELEVATED,COMBINED_ACTION,APPROVED,565.43,73.78,491.65,0.984,72.6,492.83,98.4,SUCCESS,False
2017-11-08 12:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,564.21,33.68,530.53,0.943,31.75,532.46,94.26,SUCCESS,False
2017-11-08 13:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,585.94,32.07,553.87,0.775,24.86,561.08,77.52,UNDERPERFORMED,True
2017-11-08 14:00:00,ELEVATED,COMBINED_ACTION,APPROVED,578.68,100.18,478.5,0.798,79.99,498.69,79.85,UNDERPERFORMED,True
2017-11-08 15:00:00,HIGH,COMBINED_ACTION,APPROVED,588.22,62.28,525.94,1.02,63.5,524.72,101.96,SUCCESS,False
2017-11-08 16:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,585.36,32.07,553.29,0.932,29.89,555.47,93.19,SUCCESS,False
2017-11-08 17:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,563.66,25.0,538.66,0.753,18.82,544.84,75.28,UNDERPERFORMED,True
2017-11-09 12:00:00,ELEVATED,COMBINED_ACTION,APPROVED,563.56,91.2,472.36,0.78,71.18,492.38,78.04,UNDERPERFORMED,True
2017-11-09 13:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,579.28,25.0,554.28,0.949,23.73,555.55,94.91,SUCCESS,False
2017-11-09 14:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,583.47,30.42,553.05,0.752,22.86,560.61,75.15,UNDERPERFORMED,True
2017-11-09 15:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,595.63,25.0,570.63,0.798,19.96,575.67,79.82,UNDERPERFORMED,True
2017-11-09 16:00:00,HIGH,COMBINED_ACTION,APPROVED,583.02,72.53,510.5,0.915,66.34,516.68,91.46,SUCCESS,False
2017-11-09 17:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,560.1,25.0,535.1,0.958,23.94,536.16,95.76,SUCCESS,False
2017-11-10 12:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,574.65,25.0,549.65,0.946,23.64,551.01,94.56,SUCCESS,False
2017-11-10 13:00:00,ELEVATED,COMBINED_ACTION,APPROVED,576.82,90.42,486.4,0.817,73.9,502.92,81.73,SUCCESS,False
2017-11-10 14:00:00,ELEVATED,COMBINED_ACTION,APPROVED,560.56,88.23,472.32,0.964,85.02,475.54,96.37,SUCCESS,False
2017-11-10 15:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,563.84,25.0,538.84,0.821,20.53,543.31,82.12,SUCCESS,False
2017-11-10 16:00:00,ELEVATED,COMBINED_ACTION,APPROVED,561.45,94.32,467.13,0.848,79.95,481.5,84.76,SUCCESS,False
2017-11-13 12:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,574.92,33.54,541.39,0.974,32.67,542.25,97.39,SUCCESS,False
2017-11-13 13:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,577.67,25.0,552.67,0.945,23.62,554.05,94.49,SUCCESS,False
2017-11-13 14:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,609.22,31.62,577.59,1.005,31.77,577.45,100.48,SUCCESS,False
2017-11-13 15:00:00,HIGH,COMBINED_ACTION,APPROVED,609.42,79.5,529.92,0.947,75.31,534.11,94.73,SUCCESS,False
2017-11-13 16:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,591.33,33.21,558.11,0.92,30.57,560.76,92.05,SUCCESS,False
2017-11-13 17:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,567.89,25.0,542.89,0.778,19.45,548.44,77.81,UNDERPERFORMED,True
2017-11-14 12:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,576.62,25.0,551.62,0.86,21.51,555.11,86.03,SUCCESS,False
2017-11-14 13:00:00,HIGH,COMBINED_ACTION,APPROVED,604.31,81.92,522.39,0.83,67.96,536.35,82.96,SUCCESS,False
2017-11-14 14:00:00,HIGH,COMBINED_ACTION,APPROVED,595.22,69.18,526.05,0.823,56.95,538.27,82.32,SUCCESS,False
2017-11-14 15:00:00,HIGH,COMBINED_ACTION,APPROVED,597.57,88.71,508.86,1.042,92.43,505.14,104.19,SUCCESS,False
2017-11-14 16:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,598.65,30.39,568.26,0.868,26.38,572.27,86.79,SUCCESS,False
2017-11-14 17:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,575.81,25.0,550.81,1.018,25.44,550.37,101.76,SUCCESS,False
2017-11-15 12:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,577.7,25.0,552.7,0.939,23.48,554.22,93.93,SUCCESS,False
2017-11-15 13:00:00,HIGH,COMBINED_ACTION,APPROVED,591.9,60.44,531.45,0.988,59.74,532.16,98.84,SUCCESS,False
2017-11-15 14:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,593.53,25.0,568.53,0.901,22.52,571.01,90.08,SUCCESS,False
2017-11-15 15:00:00,HIGH,COMBINED_ACTION,APPROVED,594.88,86.32,508.56,0.923,79.68,515.2,92.31,SUCCESS,False
2017-11-15 16:00:00,HIGH,COMBINED_ACTION,APPROVED,586.15,66.97,519.18,0.898,60.12,526.03,89.78,SUCCESS,False
2017-11-15 17:00:00,ELEVATED,COMBINED_ACTION,APPROVED,572.04,72.71,499.32,0.809,58.79,513.25,80.86,SUCCESS,False
2017-11-16 12:00:00,ELEVATED,COMBINED_ACTION,APPROVED,570.87,80.37,490.5,0.967,77.7,493.17,96.67,SUCCESS,False
2017-11-16 13:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,590.8,25.0,565.8,0.834,20.86,569.94,83.42,SUCCESS,False
2017-11-16 14:00:00,CRITICAL,HVAC_SETPOINT_ADJUSTMENT,APPROVED,614.52,27.06,587.46,0.757,20.49,594.03,75.73,UNDERPERFORMED,True
2017-11-16 15:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,597.91,25.0,572.91,0.944,23.59,574.32,94.36,SUCCESS,False
2017-11-16 16:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,598.95,30.8,568.15,0.803,24.74,574.21,80.31,SUCCESS,False
2017-11-16 17:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,565.31,25.0,540.31,1.032,25.8,539.51,103.21,SUCCESS,False
2017-11-17 11:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,557.08,35.06,522.02,1.036,36.33,520.75,103.62,SUCCESS,False
2017-11-17 12:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,592.58,32.61,559.98,1.024,33.41,559.17,102.45,SUCCESS,False
2017-11-17 13:00:00,HIGH,COMBINED_ACTION,APPROVED,601.94,71.85,530.09,0.861,61.87,540.07,86.1,SUCCESS,False
2017-11-17 14:00:00,HIGH,COMBINED_ACTION,APPROVED,595.85,86.82,509.03,0.755,65.52,530.33,75.46,UNDERPERFORMED,True
2017-11-17 15:00:00,HIGH,COMBINED_ACTION,APPROVED,592.6,68.56,524.04,1.028,70.51,522.09,102.85,SUCCESS,False
2017-11-17 16:00:00,CRITICAL,HVAC_SETPOINT_ADJUSTMENT,APPROVED,630.68,33.01,597.67,0.878,29.0,601.68,87.85,SUCCESS,False
2017-11-17 17:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,573.04,33.68,539.36,1.04,35.03,538.01,104.0,SUCCESS,False
2017-11-20 11:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,552.4,25.0,527.4,1.039,25.98,526.42,103.91,SUCCESS,False
2017-11-20 12:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,582.31,25.0,557.31,1.006,25.15,557.16,100.59,SUCCESS,False
2017-11-20 13:00:00,HIGH,COMBINED_ACTION,APPROVED,589.21,70.48,518.73,0.838,59.09,530.12,83.83,SUCCESS,False
2017-11-20 14:00:00,HIGH,COMBINED_ACTION,APPROVED,604.3,85.59,518.71,0.866,74.08,530.22,86.55,SUCCESS,False
2017-11-20 15:00:00,CRITICAL,BATTERY_DISCHARGE,APPROVED,614.85,25.0,589.85,1.005,25.13,589.72,100.53,SUCCESS,False
2017-11-20 16:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,599.78,25.0,574.78,0.845,21.13,578.65,84.51,SUCCESS,False
2017-11-20 17:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,585.03,25.0,560.03,0.801,20.02,565.01,80.08,SUCCESS,False
2017-11-21 11:00:00,ELEVATED,COMBINED_ACTION,APPROVED,560.22,80.93,479.3,0.917,74.22,486.0,91.7,SUCCESS,False
2017-11-21 12:00:00,ELEVATED,COMBINED_ACTION,APPROVED,579.33,59.34,519.99,1.031,61.17,518.16,103.08,SUCCESS,False
2017-11-21 13:00:00,HIGH,COMBINED_ACTION,APPROVED,587.82,71.86,515.95,0.959,68.9,518.92,95.88,SUCCESS,False
2017-11-21 14:00:00,CRITICAL,COMBINED_ACTION,APPROVED,636.4,66.51,569.89,0.921,61.26,575.14,92.1,SUCCESS,False
2017-11-21 15:00:00,CRITICAL,COMBINED_ACTION,APPROVED,623.1,93.43,529.67,0.779,72.8,550.3,77.92,UNDERPERFORMED,True
2017-11-21 16:00:00,CRITICAL,COMBINED_ACTION,APPROVED,617.51,67.78,549.74,0.935,63.34,554.17,93.45,SUCCESS,False
2017-11-21 17:00:00,HIGH,COMBINED_ACTION,APPROVED,588.46,69.59,518.88,1.047,72.86,515.6,104.7,SUCCESS,False
2017-11-22 11:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,565.05,25.0,540.05,0.792,19.8,545.25,79.2,UNDERPERFORMED,True
2017-11-22 12:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,590.98,25.0,565.98,0.905,22.64,568.34,90.55,SUCCESS,False
2017-11-22 13:00:00,HIGH,COMBINED_ACTION,APPROVED,611.12,75.42,535.7,1.013,76.42,534.7,101.32,SUCCESS,False
2017-11-22 14:00:00,CRITICAL,COMBINED_ACTION,APPROVED,614.44,90.88,523.56,0.972,88.36,526.08,97.22,SUCCESS,False
2017-11-22 15:00:00,CRITICAL,COMBINED_ACTION,APPROVED,615.72,93.26,522.46,0.959,89.45,526.27,95.91,SUCCESS,False
2017-11-22 16:00:00,CRITICAL,COMBINED_ACTION,APPROVED,650.79,91.71,559.08,0.961,88.11,562.68,96.07,SUCCESS,False
2017-11-22 17:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,605.27,25.0,580.27,0.858,21.45,583.82,85.78,SUCCESS,False
2017-11-23 11:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,570.9,25.0,545.9,0.838,20.95,549.95,83.81,SUCCESS,False
2017-11-23 12:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,601.07,31.45,569.63,0.993,31.22,569.85,99.28,SUCCESS,False
2017-11-23 13:00:00,CRITICAL,COMBINED_ACTION,APPROVED,612.46,80.37,532.09,0.993,79.81,532.65,99.3,SUCCESS,False
2017-11-23 14:00:00,CRITICAL,HVAC_SETPOINT_ADJUSTMENT,APPROVED,624.47,33.99,590.48,1.01,34.33,590.14,101.01,SUCCESS,False
2017-11-23 15:00:00,CRITICAL,COMBINED_ACTION,APPROVED,612.86,80.75,532.11,1.024,82.69,530.17,102.4,SUCCESS,False
2017-11-23 16:00:00,CRITICAL,COMBINED_ACTION,APPROVED,639.41,92.8,546.61,0.903,83.84,555.57,90.34,SUCCESS,False
2017-11-23 17:00:00,ELEVATED,COMBINED_ACTION,APPROVED,581.06,81.92,499.14,0.9,73.77,507.29,90.05,SUCCESS,False
2017-11-24 11:00:00,ELEVATED,COMBINED_ACTION,APPROVED,580.36,76.92,503.45,0.989,76.11,504.25,98.95,SUCCESS,False
2017-11-24 12:00:00,HIGH,COMBINED_ACTION,APPROVED,583.8,91.88,491.92,0.945,86.83,496.97,94.5,SUCCESS,False
2017-11-24 13:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,603.88,33.61,570.27,0.961,32.29,571.59,96.06,SUCCESS,False
2017-11-24 14:00:00,HIGH,COMBINED_ACTION,APPROVED,599.3,80.6,518.7,0.989,79.69,519.61,98.87,SUCCESS,False
2017-11-24 15:00:00,HIGH,COMBINED_ACTION,APPROVED,583.41,77.1,506.31,1.017,78.41,505.0,101.7,SUCCESS,False
2017-11-24 16:00:00,HIGH,COMBINED_ACTION,APPROVED,583.73,91.51,492.22,0.851,77.91,505.82,85.14,SUCCESS,False
2017-11-24 17:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,555.52,25.0,530.52,0.863,21.57,533.95,86.27,SUCCESS,False
2017-11-27 11:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,557.12,25.0,532.12,0.778,19.45,537.67,77.82,UNDERPERFORMED,True
2017-11-27 12:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,582.17,32.52,549.65,0.923,30.03,552.14,92.35,SUCCESS,False
2017-11-27 13:00:00,HIGH,COMBINED_ACTION,APPROVED,611.95,77.85,534.09,0.761,59.23,552.72,76.08,UNDERPERFORMED,True
2017-11-27 14:00:00,CRITICAL,HVAC_SETPOINT_ADJUSTMENT,APPROVED,614.1,28.26,585.85,0.89,25.14,588.96,88.97,SUCCESS,False
2017-11-27 15:00:00,HIGH,COMBINED_ACTION,APPROVED,611.31,83.49,527.81,0.913,76.21,535.1,91.28,SUCCESS,False
2017-11-27 16:00:00,CRITICAL,COMBINED_ACTION,APPROVED,613.87,70.81,543.07,0.836,59.19,554.68,83.6,SUCCESS,False
2017-11-27 17:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,589.36,25.0,564.36,0.927,23.18,566.18,92.72,SUCCESS,False
2017-11-28 12:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,586.84,31.04,555.8,0.759,23.56,563.28,75.92,UNDERPERFORMED,True
2017-11-28 13:00:00,CRITICAL,COMBINED_ACTION,APPROVED,620.06,77.1,542.96,0.761,58.69,561.37,76.12,UNDERPERFORMED,True
2017-11-28 14:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,595.32,32.03,563.29,0.997,31.93,563.39,99.68,SUCCESS,False
2017-11-28 15:00:00,HIGH,COMBINED_ACTION,APPROVED,599.01,103.88,495.13,0.858,89.13,509.88,85.81,SUCCESS,False
2017-11-28 16:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,602.57,31.84,570.73,0.788,25.09,577.48,78.81,UNDERPERFORMED,True
2017-11-28 17:00:00,ELEVATED,COMBINED_ACTION,APPROVED,560.31,70.29,490.02,0.907,63.73,496.58,90.67,SUCCESS,False
2017-11-29 12:00:00,HIGH,COMBINED_ACTION,APPROVED,588.07,83.97,504.1,0.981,82.37,505.7,98.1,SUCCESS,False
2017-11-29 13:00:00,HIGH,COMBINED_ACTION,APPROVED,593.31,99.27,494.04,0.815,80.88,512.43,81.47,SUCCESS,False
2017-11-29 14:00:00,CRITICAL,HVAC_SETPOINT_ADJUSTMENT,APPROVED,647.43,28.46,618.96,0.937,26.66,620.77,93.69,SUCCESS,False
2017-11-29 15:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,604.36,35.7,568.66,0.776,27.69,576.67,77.56,UNDERPERFORMED,True
2017-11-29 16:00:00,HIGH,COMBINED_ACTION,APPROVED,609.4,81.71,527.69,0.766,62.55,546.85,76.55,UNDERPERFORMED,True
2017-11-29 17:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,581.37,25.0,556.37,0.909,22.74,558.63,90.94,SUCCESS,False
2017-11-30 11:00:00,ELEVATED,COMBINED_ACTION,APPROVED,564.42,74.35,490.08,0.912,67.82,496.6,91.22,SUCCESS,False
2017-11-30 12:00:00,HIGH,COMBINED_ACTION,APPROVED,584.62,75.46,509.15,0.941,71.03,513.59,94.12,SUCCESS,False
2017-11-30 13:00:00,CRITICAL,HVAC_SETPOINT_ADJUSTMENT,APPROVED,630.69,37.97,592.72,0.968,36.75,593.94,96.78,SUCCESS,False
2017-11-30 14:00:00,CRITICAL,HVAC_SETPOINT_ADJUSTMENT,APPROVED,630.4,36.66,593.75,1.043,38.23,592.17,104.28,SUCCESS,False
2017-11-30 15:00:00,CRITICAL,COMBINED_ACTION,APPROVED,640.77,85.16,555.61,0.905,77.06,563.71,90.49,SUCCESS,False
2017-11-30 16:00:00,CRITICAL,HVAC_SETPOINT_ADJUSTMENT,APPROVED,637.35,38.4,598.94,0.847,32.52,604.83,84.69,SUCCESS,False
2017-11-30 17:00:00,HIGH,COMBINED_ACTION,APPROVED,611.73,82.96,528.77,0.989,82.01,529.72,98.86,SUCCESS,False
2017-12-01 11:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,551.3,39.38,511.92,0.831,32.73,518.57,83.12,SUCCESS,False
2017-12-01 12:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,575.94,37.2,538.75,0.882,32.8,543.14,88.17,SUCCESS,False
2017-12-01 13:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,611.24,30.26,580.97,0.774,23.41,587.83,77.35,UNDERPERFORMED,True
2017-12-01 14:00:00,HIGH,COMBINED_ACTION,APPROVED,585.65,73.47,512.19,0.758,55.66,529.99,75.76,UNDERPERFORMED,True
2017-12-01 15:00:00,CRITICAL,HVAC_SETPOINT_ADJUSTMENT,APPROVED,612.73,36.28,576.45,1.039,37.69,575.04,103.88,SUCCESS,False
2017-12-01 16:00:00,CRITICAL,COMBINED_ACTION,APPROVED,622.87,76.89,545.98,1.001,76.95,545.92,100.08,SUCCESS,False
2017-12-01 17:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,581.31,34.83,546.49,0.959,33.39,547.92,95.88,SUCCESS,False
2017-12-04 11:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,551.15,25.0,526.15,0.873,21.82,529.33,87.27,SUCCESS,False
2017-12-04 12:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,589.98,32.17,557.81,0.802,25.8,564.18,80.2,SUCCESS,False
2017-12-04 13:00:00,HIGH,COMBINED_ACTION,APPROVED,606.33,91.9,514.43,0.797,73.24,533.09,79.69,UNDERPERFORMED,True
2017-12-04 14:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,609.36,29.78,579.57,0.825,24.57,584.79,82.51,SUCCESS,False
2017-12-04 15:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,595.52,30.22,565.29,0.915,27.64,567.88,91.48,SUCCESS,False
2017-12-04 16:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,584.92,25.0,559.92,0.964,24.11,560.81,96.44,SUCCESS,False
2017-12-04 17:00:00,HIGH,COMBINED_ACTION,APPROVED,596.74,91.98,504.76,0.948,87.2,509.54,94.81,SUCCESS,False
2017-12-05 11:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,573.65,35.53,538.11,0.834,29.63,544.02,83.4,SUCCESS,False
2017-12-05 12:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,589.26,35.12,554.14,1.036,36.4,552.86,103.65,SUCCESS,False
2017-12-05 13:00:00,CRITICAL,HVAC_SETPOINT_ADJUSTMENT,APPROVED,619.09,34.1,584.99,0.971,33.12,585.97,97.14,SUCCESS,False
2017-12-05 14:00:00,HIGH,COMBINED_ACTION,APPROVED,594.17,71.31,522.86,0.916,65.34,528.83,91.63,SUCCESS,False
2017-12-05 15:00:00,HIGH,COMBINED_ACTION,APPROVED,605.63,86.42,519.21,0.934,80.67,524.96,93.35,SUCCESS,False
2017-12-05 16:00:00,CRITICAL,COMBINED_ACTION,APPROVED,615.54,95.93,519.61,0.876,84.02,531.52,87.59,SUCCESS,False
2017-12-05 17:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,590.97,25.0,565.97,0.824,20.61,570.36,82.43,SUCCESS,False
2017-12-07 12:00:00,ELEVATED,COMBINED_ACTION,APPROVED,565.1,70.1,495.0,0.857,60.06,505.04,85.68,SUCCESS,False
2017-12-07 13:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,562.17,25.0,537.17,0.977,24.43,537.74,97.74,SUCCESS,False
2017-12-07 14:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,557.48,25.0,532.48,0.754,18.86,538.62,75.43,UNDERPERFORMED,True
2017-12-07 15:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,570.57,25.0,545.57,0.785,19.62,550.95,78.48,UNDERPERFORMED,True
2017-12-07 16:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,571.51,25.0,546.51,0.764,19.1,552.41,76.38,UNDERPERFORMED,True
2017-12-07 17:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,550.82,25.0,525.82,0.762,19.06,531.76,76.22,UNDERPERFORMED,True
2017-12-08 12:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,569.39,39.6,529.79,1.007,39.86,529.53,100.66,SUCCESS,False
2017-12-08 13:00:00,HIGH,COMBINED_ACTION,APPROVED,596.97,74.35,522.62,0.961,71.46,525.51,96.11,SUCCESS,False
2017-12-08 14:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,605.1,35.17,569.93,0.892,31.38,573.72,89.23,SUCCESS,False
2017-12-08 15:00:00,HIGH,COMBINED_ACTION,APPROVED,598.7,78.07,520.63,0.779,60.84,537.86,77.94,UNDERPERFORMED,True
2017-12-08 16:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,596.04,36.25,559.79,0.897,32.53,563.51,89.75,SUCCESS,False
2017-12-08 17:00:00,ELEVATED,COMBINED_ACTION,APPROVED,575.01,86.89,488.12,0.892,77.51,497.5,89.2,SUCCESS,False
2017-12-11 12:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,565.97,40.52,525.45,0.802,32.5,533.47,80.2,SUCCESS,False
2017-12-11 13:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,603.83,35.18,568.64,0.88,30.96,572.87,88.02,SUCCESS,False
2017-12-11 14:00:00,CRITICAL,HVAC_SETPOINT_ADJUSTMENT,APPROVED,615.66,39.44,576.22,0.87,34.3,581.36,86.96,SUCCESS,False
2017-12-11 15:00:00,CRITICAL,COMBINED_ACTION,APPROVED,614.66,90.49,524.17,0.935,84.59,530.07,93.48,SUCCESS,False
2017-12-11 16:00:00,CRITICAL,COMBINED_ACTION,APPROVED,612.52,70.28,542.24,0.941,66.1,546.42,94.05,SUCCESS,False
2017-12-11 17:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,607.76,34.47,573.29,0.764,26.32,581.44,76.36,UNDERPERFORMED,True
